fold_tag	model	selected_edges	selector_bits	all_events	all_bits	all_selector_paid_bits	all_exact_next_state	decisive_events	decisive_bits	decisive_selector_paid_bits	rank_sum	mean_rank	top1	top5	exact_next_state	mean_unlicensed_state_mass	mean_unlicensed_operator_mass	split	held_value
PHYSICAL_FOLIO:f29	PAIR_GRAPH_FULL	3	8.829722735	39	189.560758047	198.390480783	5	5	26.166442886	34.996165621	75	15.000000000	0	2	0	0.030004984	0.041519671	PHYSICAL_FOLIO	f29
PHYSICAL_FOLIO:f29	EXACT_OPERATOR_LEXICON	0	0.000000000	39	219.304515571	219.304515571	5	5	26.512258424	26.512258424	116	23.200000000	2	3	2	0.068543569	0.000000000	PHYSICAL_FOLIO	f29
PHYSICAL_FOLIO:f3	PLACEMENT	0	0.000000000	68	380.366592521	380.366592521	15	17	131.164512090	131.164512090	694	40.823529412	0	1	0	0.048934743	0.103018622	PHYSICAL_FOLIO	f3
PHYSICAL_FOLIO:f3	EXACT_PREDECESSOR	0	0.000000000	68	389.806028270	389.806028270	15	17	134.711577810	134.711577810	735	43.235294118	0	1	0	0.045400060	0.100538887	PHYSICAL_FOLIO	f3
PHYSICAL_FOLIO:f3	SOURCE_STATE_TABLE	0	0.000000000	68	384.345615060	384.345615060	15	17	132.750213287	132.750213287	739	43.470588235	0	0	0	0.049015490	0.101517227	PHYSICAL_FOLIO	f3
PHYSICAL_FOLIO:f3	INDEPENDENT_MARGINAL	0	0.000000000	68	383.807705582	383.807705582	15	17	123.457480996	123.457480996	567	33.352941176	0	0	0	0.049666855	0.093884933	PHYSICAL_FOLIO	f3
PHYSICAL_FOLIO:f3	PAIR_GRAPH_NONWRAPPER	1	3.906890596	68	383.952672773	387.859563368	15	17	123.504198898	127.411089493	573	33.705882353	0	0	0	0.048731804	0.093838975	PHYSICAL_FOLIO	f3
PHYSICAL_FOLIO:f3	PAIR_GRAPH_FULL	3	8.829722735	68	383.228872016	392.058594751	15	17	123.909927741	132.739650476	563	33.117647059	0	0	0	0.038036420	0.086171082	PHYSICAL_FOLIO	f3
PHYSICAL_FOLIO:f3	EXACT_OPERATOR_LEXICON	0	0.000000000	64	472.791008451	472.791008451	4	17	138.381981154	138.381981154	1374	80.823529412	0	2	0	0.141429253	0.000000000	PHYSICAL_FOLIO	f3
PHYSICAL_FOLIO:f30	PLACEMENT	0	0.000000000	61	261.794859696	261.794859696	7	4	32.733054613	32.733054613	155	38.750000000	0	0	0	0.037762180	0.049549458	PHYSICAL_FOLIO	f30
PHYSICAL_FOLIO:f30	EXACT_PREDECESSOR	0	0.000000000	61	262.006132910	262.006132910	7	4	32.789729850	32.789729850	147	36.750000000	0	0	0	0.036854567	0.048697686	PHYSICAL_FOLIO	f30
PHYSICAL_FOLIO:f30	SOURCE_STATE_TABLE	0	0.000000000	61	260.574820231	260.574820231	7	4	32.697809960	32.697809960	145	36.250000000	0	0	0	0.032649659	0.044477782	PHYSICAL_FOLIO	f30
PHYSICAL_FOLIO:f30	INDEPENDENT_MARGINAL	0	0.000000000	61	257.003943134	257.003943134	7	4	31.822375014	31.822375014	143	35.750000000	0	0	0	0.034083260	0.042940448	PHYSICAL_FOLIO	f30
PHYSICAL_FOLIO:f30	PAIR_GRAPH_NONWRAPPER	1	3.906890596	61	257.138016196	261.044906792	7	4	31.846814204	35.753704800	144	36.000000000	0	0	0	0.034373777	0.043725932	PHYSICAL_FOLIO	f30
PHYSICAL_FOLIO:f30	PAIR_GRAPH_FULL	3	8.829722735	61	256.598375803	265.428098538	7	4	32.411626001	41.241348736	152	38.000000000	0	0	0	0.029361296	0.041509964	PHYSICAL_FOLIO	f30
PHYSICAL_FOLIO:f30	EXACT_OPERATOR_LEXICON	0	0.000000000	61	342.946868737	342.946868737	5	4	33.721447573	33.721447573	307	76.750000000	0	0	0	0.049351559	0.000000000	PHYSICAL_FOLIO	f30
PHYSICAL_FOLIO:f31	PLACEMENT	0	0.000000000	26	109.041330407	109.041330407	8	5	32.062281408	32.062281408	82	16.400000000	0	1	0	0.042192022	0.057360001	PHYSICAL_FOLIO	f31
PHYSICAL_FOLIO:f31	EXACT_PREDECESSOR	0	0.000000000	26	107.907717151	107.907717151	8	5	31.886948122	31.886948122	84	16.800000000	0	1	0	0.038893713	0.053216423	PHYSICAL_FOLIO	f31
PHYSICAL_FOLIO:f31	SOURCE_STATE_TABLE	0	0.000000000	26	109.535889788	109.535889788	8	5	35.235840275	35.235840275	136	27.200000000	0	1	0	0.045056383	0.062384542	PHYSICAL_FOLIO	f31
PHYSICAL_FOLIO:f31	INDEPENDENT_MARGINAL	0	0.000000000	26	106.137830180	106.137830180	8	5	32.514843957	32.514843957	95	19.000000000	0	1	0	0.037969129	0.052624301	PHYSICAL_FOLIO	f31
PHYSICAL_FOLIO:f31	PAIR_GRAPH_NONWRAPPER	1	3.906890596	26	106.132619574	110.039510170	8	5	32.563795878	36.470686474	96	19.200000000	0	1	0	0.038313997	0.053511829	PHYSICAL_FOLIO	f31
PHYSICAL_FOLIO:f31	PAIR_GRAPH_FULL	3	8.829722735	26	105.931567254	114.761289989	7	5	33.293396419	42.123119154	109	21.800000000	0	1	0	0.023100928	0.038070885	PHYSICAL_FOLIO	f31
PHYSICAL_FOLIO:f31	EXACT_OPERATOR_LEXICON	0	0.000000000	26	143.087090160	143.087090160	6	5	28.808675781	28.808675781	112	22.400000000	1	2	1	0.014418866	0.000000000	PHYSICAL_FOLIO	f31
PHYSICAL_FOLIO:f32	PLACEMENT	0	0.000000000	55	261.072752814	261.072752814	6	9	50.818210164	50.818210164	136	15.111111111	0	4	0	0.053233547	0.067670241	PHYSICAL_FOLIO	f32
PHYSICAL_FOLIO:f32	EXACT_PREDECESSOR	0	0.000000000	55	257.909279791	257.909279791	6	9	50.211980197	50.211980197	126	14.000000000	0	4	0	0.054896852	0.064786678	PHYSICAL_FOLIO	f32
PHYSICAL_FOLIO:f32	SOURCE_STATE_TABLE	0	0.000000000	55	262.993755815	262.993755815	6	9	51.599363630	51.599363630	136	15.111111111	0	3	0	0.048261872	0.056757158	PHYSICAL_FOLIO	f32
PHYSICAL_FOLIO:f32	INDEPENDENT_MARGINAL	0	0.000000000	55	264.291283443	264.291283443	6	9	49.715249305	49.715249305	141	15.666666667	0	3	0	0.053165669	0.058120586	PHYSICAL_FOLIO	f32
PHYSICAL_FOLIO:f32	PAIR_GRAPH_NONWRAPPER	0	0.000000000	55	264.291283443	264.291283443	6	9	49.715249305	49.715249305	141	15.666666667	0	3	0	0.053165669	0.058120586	PHYSICAL_FOLIO	f32
PHYSICAL_FOLIO:f32	PAIR_GRAPH_FULL	3	8.829722735	55	268.308895105	277.138617840	6	9	51.956284375	60.786007110	163	18.111111111	0	3	0	0.043379272	0.051390347	PHYSICAL_FOLIO	f32
PHYSICAL_FOLIO:f32	EXACT_OPERATOR_LEXICON	0	0.000000000	54	300.409300685	300.409300685	4	9	69.264659345	69.264659345	556	61.777777778	0	2	0	0.128454706	0.000000000	PHYSICAL_FOLIO	f32
PHYSICAL_FOLIO:f33	PLACEMENT	0	0.000000000	21	103.230867476	103.230867476	8	4	25.694101819	25.694101819	87	21.750000000	0	1	0	0.053726639	0.149064320	PHYSICAL_FOLIO	f33
PHYSICAL_FOLIO:f33	EXACT_PREDECESSOR	0	0.000000000	21	101.898450183	101.898450183	8	4	25.382280768	25.382280768	78	19.500000000	0	1	0	0.055763879	0.149210434	PHYSICAL_FOLIO	f33
PHYSICAL_FOLIO:f33	SOURCE_STATE_TABLE	0	0.000000000	21	108.509328355	108.509328355	8	4	27.380769795	27.380769795	103	25.750000000	0	1	0	0.050194054	0.136926680	PHYSICAL_FOLIO	f33
PHYSICAL_FOLIO:f33	INDEPENDENT_MARGINAL	0	0.000000000	21	106.520155698	106.520155698	8	4	25.911794322	25.911794322	82	20.500000000	0	0	0	0.058905042	0.130272344	PHYSICAL_FOLIO	f33
PHYSICAL_FOLIO:f33	PAIR_GRAPH_NONWRAPPER	1	3.906890596	21	106.518825489	110.425716085	8	4	25.836483644	29.743374240	84	21.000000000	0	0	0	0.054966552	0.127781176	PHYSICAL_FOLIO	f33
PHYSICAL_FOLIO:f33	PAIR_GRAPH_FULL	3	8.829722735	21	105.006314767	113.836037502	8	4	24.443782638	33.273505373	66	16.500000000	0	1	0	0.038617595	0.109490275	PHYSICAL_FOLIO	f33
PHYSICAL_FOLIO:f33	EXACT_OPERATOR_LEXICON	0	0.000000000	21	135.905034288	135.905034288	4	4	30.139846027	30.139846027	172	43.000000000	0	0	0	0.215859616	0.000000000	PHYSICAL_FOLIO	f33
PHYSICAL_FOLIO:f34	PLACEMENT	0	0.000000000	79	338.148291228	338.148291228	28	8	47.237156378	47.237156378	139	17.375000000	0	2	0	0.060262678	0.087112134	PHYSICAL_FOLIO	f34
PHYSICAL_FOLIO:f34	EXACT_PREDECESSOR	0	0.000000000	79	333.716672648	333.716672648	28	8	47.205193627	47.205193627	127	15.875000000	0	2	0	0.058617547	0.086693621	PHYSICAL_FOLIO	f34
PHYSICAL_FOLIO:f34	SOURCE_STATE_TABLE	0	0.000000000	79	329.365845513	329.365845513	28	8	49.403810264	49.403810264	159	19.875000000	0	2	0	0.058297611	0.084384807	PHYSICAL_FOLIO	f34
PHYSICAL_FOLIO:f34	INDEPENDENT_MARGINAL	0	0.000000000	79	329.957004218	329.957004218	28	8	47.884643658	47.884643658	136	17.000000000	0	2	0	0.064425182	0.085927155	PHYSICAL_FOLIO	f34
PHYSICAL_FOLIO:f34	PAIR_GRAPH_NONWRAPPER	1	3.906890596	79	328.986143899	332.893034494	28	8	47.548060324	51.454950920	133	16.625000000	0	2	0	0.056764887	0.079068986	PHYSICAL_FOLIO	f34
PHYSICAL_FOLIO:f34	PAIR_GRAPH_FULL	3	8.829722735	79	326.731031977	335.560754712	29	8	48.236047857	57.065770593	143	17.875000000	0	1	0	0.042208673	0.063736746	PHYSICAL_FOLIO	f34
PHYSICAL_FOLIO:f34	EXACT_OPERATOR_LEXICON	0	0.000000000	77	463.591360186	463.591360186	13	8	77.678833713	77.678833713	986	123.250000000	0	1	0	0.127234666	0.000000000	PHYSICAL_FOLIO	f34
PHYSICAL_FOLIO:f35	PLACEMENT	0	0.000000000	85	387.860449982	387.860449982	20	7	38.333453503	38.333453503	276	39.428571429	1	4	1	0.040926376	0.057895833	PHYSICAL_FOLIO	f35
PHYSICAL_FOLIO:f35	EXACT_PREDECESSOR	0	0.000000000	85	391.820381340	391.820381340	20	7	37.766216974	37.766216974	275	39.285714286	1	5	1	0.040377887	0.056920798	PHYSICAL_FOLIO	f35
PHYSICAL_FOLIO:f35	SOURCE_STATE_TABLE	0	0.000000000	85	387.893479355	387.893479355	20	7	38.728214623	38.728214623	278	39.714285714	1	4	1	0.039592253	0.056206517	PHYSICAL_FOLIO	f35
PHYSICAL_FOLIO:f35	INDEPENDENT_MARGINAL	0	0.000000000	85	387.905543517	387.905543517	20	7	39.517062747	39.517062747	329	47.000000000	1	5	1	0.038092660	0.051242749	PHYSICAL_FOLIO	f35
PHYSICAL_FOLIO:f35	PAIR_GRAPH_NONWRAPPER	1	3.906890596	85	388.130222017	392.037112613	20	7	39.734439012	43.641329608	274	39.142857143	1	5	1	0.036725719	0.049909014	PHYSICAL_FOLIO	f35
PHYSICAL_FOLIO:f35	PAIR_GRAPH_FULL	3	8.829722735	85	387.465541820	396.295264555	20	7	39.651668568	48.481391303	250	35.714285714	1	4	1	0.030827576	0.041537890	PHYSICAL_FOLIO	f35
PHYSICAL_FOLIO:f35	EXACT_OPERATOR_LEXICON	0	0.000000000	84	502.439287200	502.439287200	9	7	56.634232505	56.634232505	440	62.857142857	0	1	0	0.142771965	0.000000000	PHYSICAL_FOLIO	f35
PHYSICAL_FOLIO:f36	PLACEMENT	0	0.000000000	50	203.185642201	203.185642201	18	6	31.565420168	31.565420168	89	14.833333333	2	3	2	0.052387237	0.086785409	PHYSICAL_FOLIO	f36
PHYSICAL_FOLIO:f36	EXACT_PREDECESSOR	0	0.000000000	50	208.172748214	208.172748214	18	6	32.267150458	32.267150458	94	15.666666667	2	3	2	0.052982160	0.085457049	PHYSICAL_FOLIO	f36
PHYSICAL_FOLIO:f36	SOURCE_STATE_TABLE	0	0.000000000	50	204.768677995	204.768677995	18	6	32.910345684	32.910345684	103	17.166666667	2	3	2	0.053826862	0.083523743	PHYSICAL_FOLIO	f36
PHYSICAL_FOLIO:f36	INDEPENDENT_MARGINAL	0	0.000000000	50	204.876687188	204.876687188	18	6	32.996702278	32.996702278	98	16.333333333	2	3	2	0.051152027	0.077880795	PHYSICAL_FOLIO	f36
PHYSICAL_FOLIO:f36	PAIR_GRAPH_NONWRAPPER	1	3.906890596	50	204.841479420	208.748370016	18	6	33.056319010	36.963209605	97	16.166666667	2	3	2	0.049517000	0.077988837	PHYSICAL_FOLIO	f36
PHYSICAL_FOLIO:f36	PAIR_GRAPH_FULL	3	8.829722735	50	203.952236623	212.781959358	18	6	33.305627136	42.135349871	98	16.333333333	2	2	2	0.041501044	0.067456070	PHYSICAL_FOLIO	f36
PHYSICAL_FOLIO:f36	EXACT_OPERATOR_LEXICON	0	0.000000000	49	269.552449933	269.552449933	9	6	50.713141447	50.713141447	519	86.500000000	0	0	0	0.212582275	0.000000000	PHYSICAL_FOLIO	f36
PHYSICAL_FOLIO:f37	PLACEMENT	0	0.000000000	49	211.059494630	211.059494630	10	2	15.802612849	15.802612849	79	39.500000000	0	0	0	0.043540720	0.050953280	PHYSICAL_FOLIO	f37
PHYSICAL_FOLIO:f37	EXACT_PREDECESSOR	0	0.000000000	49	205.831576653	205.831576653	10	2	15.712994145	15.712994145	75	37.500000000	0	0	0	0.039016238	0.043299657	PHYSICAL_FOLIO	f37
PHYSICAL_FOLIO:f37	SOURCE_STATE_TABLE	0	0.000000000	49	205.464470268	205.464470268	10	2	16.445364769	16.445364769	83	41.500000000	0	0	0	0.038008093	0.041880407	PHYSICAL_FOLIO	f37
PHYSICAL_FOLIO:f37	INDEPENDENT_MARGINAL	0	0.000000000	49	213.093622555	213.093622555	9	2	15.789734692	15.789734692	75	37.500000000	0	0	0	0.039420629	0.029048194	PHYSICAL_FOLIO	f37
PHYSICAL_FOLIO:f37	PAIR_GRAPH_NONWRAPPER	1	3.906890596	49	213.371106885	217.277997480	9	2	15.815759938	19.722650534	80	40.000000000	0	0	0	0.038680140	0.027739575	PHYSICAL_FOLIO	f37
PHYSICAL_FOLIO:f37	PAIR_GRAPH_FULL	3	8.829722735	49	213.705083482	222.534806217	9	2	17.141926179	25.971648914	80	40.000000000	0	0	0	0.039007147	0.028105902	PHYSICAL_FOLIO	f37
PHYSICAL_FOLIO:f37	EXACT_OPERATOR_LEXICON	0	0.000000000	48	246.561963950	246.561963950	9	2	11.624765258	11.624765258	27	13.500000000	0	0	0	0.080537869	0.000000000	PHYSICAL_FOLIO	f37
PHYSICAL_FOLIO:f38	PLACEMENT	0	0.000000000	41	154.815158183	154.815158183	15	3	18.764716700	18.764716700	46	15.333333333	0	0	0	0.060373890	0.096355513	PHYSICAL_FOLIO	f38
PHYSICAL_FOLIO:f38	EXACT_PREDECESSOR	0	0.000000000	41	155.574178433	155.574178433	15	3	17.719093883	17.719093883	35	11.666666667	0	0	0	0.059452046	0.096413771	PHYSICAL_FOLIO	f38
PHYSICAL_FOLIO:f38	SOURCE_STATE_TABLE	0	0.000000000	41	150.290111901	150.290111901	15	3	19.572425910	19.572425910	57	19.000000000	0	0	0	0.055758750	0.088313069	PHYSICAL_FOLIO	f38
PHYSICAL_FOLIO:f38	INDEPENDENT_MARGINAL	0	0.000000000	41	151.694171801	151.694171801	15	3	18.927401265	18.927401265	52	17.333333333	0	0	0	0.056107968	0.092899295	PHYSICAL_FOLIO	f38
PHYSICAL_FOLIO:f38	PAIR_GRAPH_NONWRAPPER	1	3.906890596	41	151.808884415	155.715775010	15	3	18.942706468	22.849597063	53	17.666666667	0	0	0	0.050107239	0.086694254	PHYSICAL_FOLIO	f38
PHYSICAL_FOLIO:f38	PAIR_GRAPH_FULL	3	8.829722735	41	152.691871796	161.521594531	15	3	20.285709349	29.115432084	69	23.000000000	0	0	0	0.035949872	0.072034461	PHYSICAL_FOLIO	f38
PHYSICAL_FOLIO:f38	EXACT_OPERATOR_LEXICON	0	0.000000000	41	186.392566224	186.392566224	12	3	23.909633246	23.909633246	220	73.333333333	0	0	0	0.092531710	0.000000000	PHYSICAL_FOLIO	f38
PHYSICAL_FOLIO:f39	PLACEMENT	0	0.000000000	42	208.811508370	208.811508370	11	10	69.856217217	69.856217217	261	26.100000000	0	2	0	0.057284483	0.150544512	PHYSICAL_FOLIO	f39
PHYSICAL_FOLIO:f39	EXACT_PREDECESSOR	0	0.000000000	42	209.192144292	209.192144292	11	10	70.443912426	70.443912426	277	27.700000000	0	1	0	0.065498726	0.154774481	PHYSICAL_FOLIO	f39
PHYSICAL_FOLIO:f39	SOURCE_STATE_TABLE	0	0.000000000	42	209.374779780	209.374779780	10	10	70.753789220	70.753789220	281	28.100000000	0	1	0	0.058265107	0.147842329	PHYSICAL_FOLIO	f39
PHYSICAL_FOLIO:f39	INDEPENDENT_MARGINAL	0	0.000000000	42	208.888654713	208.888654713	11	10	69.999375820	69.999375820	260	26.000000000	0	1	0	0.055651337	0.134381607	PHYSICAL_FOLIO	f39
PHYSICAL_FOLIO:f39	PAIR_GRAPH_NONWRAPPER	0	0.000000000	42	208.888654713	208.888654713	11	10	69.999375820	69.999375820	260	26.000000000	0	1	0	0.055651337	0.134381607	PHYSICAL_FOLIO	f39
PHYSICAL_FOLIO:f39	PAIR_GRAPH_FULL	3	8.829722735	42	202.771885407	211.601608142	10	10	69.806271927	78.635994662	262	26.200000000	0	1	0	0.032560837	0.114571518	PHYSICAL_FOLIO	f39
PHYSICAL_FOLIO:f39	EXACT_OPERATOR_LEXICON	0	0.000000000	41	271.819921743	271.819921743	2	10	99.302365635	99.302365635	1242	124.200000000	0	0	0	0.182477416	0.000000000	PHYSICAL_FOLIO	f39
PHYSICAL_FOLIO:f4	PLACEMENT	0	0.000000000	46	194.790104724	194.790104724	10	2	14.697166134	14.697166134	110	55.000000000	0	1	0	0.063809305	0.135806187	PHYSICAL_FOLIO	f4
PHYSICAL_FOLIO:f4	EXACT_PREDECESSOR	0	0.000000000	46	194.665358918	194.665358918	10	2	15.063879116	15.063879116	114	57.000000000	0	1	0	0.064277973	0.144356664	PHYSICAL_FOLIO	f4
PHYSICAL_FOLIO:f4	SOURCE_STATE_TABLE	0	0.000000000	46	190.343475888	190.343475888	10	2	14.884566053	14.884566053	95	47.500000000	0	0	0	0.058895141	0.136131136	PHYSICAL_FOLIO	f4
PHYSICAL_FOLIO:f4	INDEPENDENT_MARGINAL	0	0.000000000	46	192.226399832	192.226399832	10	2	14.687189340	14.687189340	100	50.000000000	0	0	0	0.059800766	0.127212586	PHYSICAL_FOLIO	f4
PHYSICAL_FOLIO:f4	PAIR_GRAPH_NONWRAPPER	1	3.906890596	46	193.272835840	197.179726435	10	2	14.632771903	18.539662498	95	47.500000000	0	0	0	0.050980268	0.118094770	PHYSICAL_FOLIO	f4
PHYSICAL_FOLIO:f4	PAIR_GRAPH_FULL	3	8.829722735	46	193.386194204	202.215916939	10	2	15.110692848	23.940415583	102	51.000000000	0	0	0	0.044302779	0.110106167	PHYSICAL_FOLIO	f4
PHYSICAL_FOLIO:f4	EXACT_OPERATOR_LEXICON	0	0.000000000	46	266.709371714	266.709371714	8	2	25.103047567	25.103047567	517	258.500000000	0	0	0	0.129639515	0.000000000	PHYSICAL_FOLIO	f4
PHYSICAL_FOLIO:f40	PLACEMENT	0	0.000000000	58	282.759557332	282.759557332	18	10	57.237708978	57.237708978	220	22.000000000	3	3	3	0.051602916	0.064416442	PHYSICAL_FOLIO	f40
PHYSICAL_FOLIO:f40	EXACT_PREDECESSOR	0	0.000000000	58	285.460719506	285.460719506	18	10	58.343433382	58.343433382	235	23.500000000	3	3	3	0.054168262	0.064335149	PHYSICAL_FOLIO	f40
PHYSICAL_FOLIO:f40	SOURCE_STATE_TABLE	0	0.000000000	58	284.530427932	284.530427932	17	10	59.157363999	59.157363999	236	23.600000000	3	3	3	0.052349212	0.061524935	PHYSICAL_FOLIO	f40
PHYSICAL_FOLIO:f40	INDEPENDENT_MARGINAL	0	0.000000000	58	280.133166373	280.133166373	19	10	60.078600090	60.078600090	285	28.500000000	3	3	3	0.048819558	0.055110601	PHYSICAL_FOLIO	f40
PHYSICAL_FOLIO:f40	PAIR_GRAPH_NONWRAPPER	1	3.906890596	58	278.789085429	282.695976024	19	10	59.849797724	63.756688320	290	29.000000000	3	3	3	0.046587882	0.052519786	PHYSICAL_FOLIO	f40
PHYSICAL_FOLIO:f40	PAIR_GRAPH_FULL	3	8.829722735	58	273.868324669	282.698047404	17	10	60.132571865	68.962294600	289	28.900000000	3	3	3	0.034322609	0.042420143	PHYSICAL_FOLIO	f40
PHYSICAL_FOLIO:f40	EXACT_OPERATOR_LEXICON	0	0.000000000	58	393.693468764	393.693468764	10	10	86.982143431	86.982143431	805	80.500000000	0	0	0	0.187560004	0.000000000	PHYSICAL_FOLIO	f40
PHYSICAL_FOLIO:f41	PLACEMENT	0	0.000000000	11	42.703396803	42.703396803	5	0	0.000000000	0.000000000	0	0.000000000	0	0	0	0.000000000	0.000000000	PHYSICAL_FOLIO	f41
PHYSICAL_FOLIO:f41	EXACT_PREDECESSOR	0	0.000000000	11	43.202700134	43.202700134	5	0	0.000000000	0.000000000	0	0.000000000	0	0	0	0.000000000	0.000000000	PHYSICAL_FOLIO	f41
PHYSICAL_FOLIO:f41	SOURCE_STATE_TABLE	0	0.000000000	11	41.508464488	41.508464488	5	0	0.000000000	0.000000000	0	0.000000000	0	0	0	0.000000000	0.000000000	PHYSICAL_FOLIO	f41
PHYSICAL_FOLIO:f41	INDEPENDENT_MARGINAL	0	0.000000000	11	40.361031500	40.361031500	5	0	0.000000000	0.000000000	0	0.000000000	0	0	0	0.000000000	0.000000000	PHYSICAL_FOLIO	f41
PHYSICAL_FOLIO:f41	PAIR_GRAPH_NONWRAPPER	1	3.906890596	11	40.187970378	44.094860974	5	0	0.000000000	3.906890596	0	0.000000000	0	0	0	0.000000000	0.000000000	PHYSICAL_FOLIO	f41
PHYSICAL_FOLIO:f41	PAIR_GRAPH_FULL	3	8.829722735	11	42.281769448	51.111492183	5	0	0.000000000	8.829722735	0	0.000000000	0	0	0	0.000000000	0.000000000	PHYSICAL_FOLIO	f41
PHYSICAL_FOLIO:f41	EXACT_OPERATOR_LEXICON	0	0.000000000	9	35.182737444	35.182737444	4	0	0.000000000	0.000000000	0	0.000000000	0	0	0	0.000000000	0.000000000	PHYSICAL_FOLIO	f41
PHYSICAL_FOLIO:f42	PLACEMENT	0	0.000000000	76	359.332769889	359.332769889	13	13	80.601747278	80.601747278	322	24.769230769	1	5	1	0.050662742	0.082720014	PHYSICAL_FOLIO	f42
PHYSICAL_FOLIO:f42	EXACT_PREDECESSOR	0	0.000000000	76	359.193523846	359.193523846	13	13	80.657123233	80.657123233	348	26.769230769	1	5	1	0.049100087	0.080488532	PHYSICAL_FOLIO	f42
PHYSICAL_FOLIO:f42	SOURCE_STATE_TABLE	0	0.000000000	76	356.939613883	356.939613883	13	13	81.622531028	81.622531028	322	24.769230769	1	4	1	0.049493368	0.082759811	PHYSICAL_FOLIO	f42
PHYSICAL_FOLIO:f42	INDEPENDENT_MARGINAL	0	0.000000000	76	356.829952876	356.829952876	13	13	83.608795216	83.608795216	370	28.461538462	1	4	1	0.051696517	0.075930902	PHYSICAL_FOLIO	f42
PHYSICAL_FOLIO:f42	PAIR_GRAPH_NONWRAPPER	1	3.906890596	76	357.117098082	361.023988678	13	13	83.682719889	87.589610485	366	28.153846154	1	4	1	0.046518222	0.071382003	PHYSICAL_FOLIO	f42
PHYSICAL_FOLIO:f42	PAIR_GRAPH_FULL	3	8.829722735	76	355.915792307	364.745515042	13	13	82.990179442	91.819902177	343	26.384615385	1	4	1	0.033115476	0.055724019	PHYSICAL_FOLIO	f42
PHYSICAL_FOLIO:f42	EXACT_OPERATOR_LEXICON	0	0.000000000	74	428.245458631	428.245458631	8	13	99.012663428	99.012663428	935	71.923076923	1	2	1	0.122227140	0.000000000	PHYSICAL_FOLIO	f42
PHYSICAL_FOLIO:f43	PLACEMENT	0	0.000000000	57	254.236739851	254.236739851	15	6	31.334690684	31.334690684	53	8.833333333	0	3	0	0.051849232	0.077891151	PHYSICAL_FOLIO	f43
PHYSICAL_FOLIO:f43	EXACT_PREDECESSOR	0	0.000000000	57	258.043929993	258.043929993	15	6	31.335902346	31.335902346	53	8.833333333	0	3	0	0.051397810	0.076784884	PHYSICAL_FOLIO	f43
PHYSICAL_FOLIO:f43	SOURCE_STATE_TABLE	0	0.000000000	57	251.084140928	251.084140928	15	6	33.681051236	33.681051236	62	10.333333333	0	2	0	0.045194191	0.071035738	PHYSICAL_FOLIO	f43
PHYSICAL_FOLIO:f43	INDEPENDENT_MARGINAL	0	0.000000000	57	244.847513738	244.847513738	15	6	31.710169444	31.710169444	49	8.166666667	0	3	0	0.032331885	0.062281804	PHYSICAL_FOLIO	f43
PHYSICAL_FOLIO:f43	PAIR_GRAPH_NONWRAPPER	1	3.906890596	57	243.717989313	247.624879909	15	6	31.365574135	35.272464730	49	8.166666667	0	3	0	0.025028157	0.055015007	PHYSICAL_FOLIO	f43
PHYSICAL_FOLIO:f43	PAIR_GRAPH_FULL	3	8.829722735	57	237.282360542	246.112083277	14	6	30.845142420	39.674865155	45	7.500000000	0	3	0	0.021291460	0.066100857	PHYSICAL_FOLIO	f43
PHYSICAL_FOLIO:f43	EXACT_OPERATOR_LEXICON	0	0.000000000	56	335.127624073	335.127624073	8	6	43.209571428	43.209571428	443	73.833333333	1	1	1	0.038097568	0.000000000	PHYSICAL_FOLIO	f43
PHYSICAL_FOLIO:f44	PLACEMENT	0	0.000000000	28	118.151611543	118.151611543	10	1	7.752382656	7.752382656	31	31.000000000	0	0	0	0.029469584	0.060712357	PHYSICAL_FOLIO	f44
PHYSICAL_FOLIO:f44	EXACT_PREDECESSOR	0	0.000000000	28	119.307639214	119.307639214	10	1	8.547615200	8.547615200	39	39.000000000	0	0	0	0.035292750	0.068018185	PHYSICAL_FOLIO	f44
PHYSICAL_FOLIO:f44	SOURCE_STATE_TABLE	0	0.000000000	28	117.857071438	117.857071438	10	1	7.705985273	7.705985273	29	29.000000000	0	0	0	0.026542349	0.053003842	PHYSICAL_FOLIO	f44
PHYSICAL_FOLIO:f44	INDEPENDENT_MARGINAL	0	0.000000000	28	118.448595531	118.448595531	10	1	7.063625217	7.063625217	20	20.000000000	0	0	0	0.023437456	0.046072566	PHYSICAL_FOLIO	f44
PHYSICAL_FOLIO:f44	PAIR_GRAPH_NONWRAPPER	1	3.906890596	28	118.331183349	122.238073945	10	1	7.031503076	10.938393671	20	20.000000000	0	0	0	0.023600161	0.046811714	PHYSICAL_FOLIO	f44
PHYSICAL_FOLIO:f44	PAIR_GRAPH_FULL	3	8.829722735	28	118.056411880	126.886134615	10	1	7.064921160	15.894643895	22	22.000000000	0	0	0	0.011146872	0.034205170	PHYSICAL_FOLIO	f44
PHYSICAL_FOLIO:f44	EXACT_OPERATOR_LEXICON	0	0.000000000	28	149.304943948	149.304943948	7	1	9.983020513	9.983020513	102	102.000000000	0	0	0	0.035983305	0.000000000	PHYSICAL_FOLIO	f44
PHYSICAL_FOLIO:f45	PLACEMENT	0	0.000000000	54	237.321519502	237.321519502	13	4	23.411783657	23.411783657	83	20.750000000	0	2	0	0.061006546	0.085461695	PHYSICAL_FOLIO	f45
