running_slot_ordinal	slot_id	event_id	statement_id	card_ordinal_in_statement	physical_page	register	owner_id	surface	final_recipe	atom_position	atom_root	boundary_class	fill_status	primary_governor_kind	primary_governor_key	realization_scope	host_source	guard
13373	RUNNING:G515-E0454@2	G515-E0454	G515-S053	4	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	okeody	OK+E+O+D_ADDR+Y	2	E	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0454@1:OK	PRIMARY_GOVERNOR	G515-A00440	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13374	RUNNING:G515-E0454@3	G515-E0454	G515-S053	4	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	okeody	OK+E+O+D_ADDR+Y	3	O	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G515-E0454@1:OK	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13375	RUNNING:G515-E0454@4	G515-E0454	G515-S053	4	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	okeody	OK+E+O+D_ADDR+Y	4	D_ADDR	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G515-E0454@1:OK	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13376	RUNNING:G515-E0454@5	G515-E0454	G515-S053	4	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	okeody	OK+E+O+D_ADDR+Y	5	Y	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0454@1:OK	PRIMARY_GOVERNOR	G515-A00441	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13377	RUNNING:G515-E0455@1	G515-E0455	G515-S053	5	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	qokaldy	OK+AL+Y	1	OK	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0455@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13378	RUNNING:G515-E0455@2	G515-E0455	G515-S053	5	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	qokaldy	OK+AL+Y	2	AL	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0455@1:OK	PRIMARY_GOVERNOR	G515-A00442	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13379	RUNNING:G515-E0455@3	G515-E0455	G515-S053	5	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	qokaldy	OK+AL+Y	3	Y	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0455@1:OK	PRIMARY_GOVERNOR	G515-A00443	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13380	RUNNING:G515-E0456@1	G515-E0456	G515-S053	6	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	ytarody	Y+T+AR+O+DY	1	Y	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0456@2:T	PRIMARY_GOVERNOR	G515-A00444	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13381	RUNNING:G515-E0456@2	G515-E0456	G515-S053	6	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	ytarody	Y+T+AR+O+DY	2	T	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0456@2:T	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13382	RUNNING:G515-E0456@3	G515-E0456	G515-S053	6	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	ytarody	Y+T+AR+O+DY	3	AR	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0456@2:T	PRIMARY_GOVERNOR	G515-A00445	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13383	RUNNING:G515-E0456@4	G515-E0456	G515-S053	6	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	ytarody	Y+T+AR+O+DY	4	O	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G515-E0456@2:T	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13384	RUNNING:G515-E0456@5	G515-E0456	G515-S053	6	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	ytarody	Y+T+AR+O+DY	5	DY	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0456@5:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13385	RUNNING:G515-E0457@1	G515-E0457	G515-S054	1	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	shedy	SH+E+DY	1	SH	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0457@1:SH	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13386	RUNNING:G515-E0457@2	G515-E0457	G515-S054	1	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	shedy	SH+E+DY	2	E	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0457@1:SH	PRIMARY_GOVERNOR	G515-A00446	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13387	RUNNING:G515-E0457@3	G515-E0457	G515-S054	1	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	shedy	SH+E+DY	3	DY	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0457@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13388	RUNNING:G515-E0458@1	G515-E0458	G515-S055	1	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	shedy	SH+E+DY	1	SH	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0458@1:SH	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13389	RUNNING:G515-E0458@2	G515-E0458	G515-S055	1	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	shedy	SH+E+DY	2	E	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0458@1:SH	PRIMARY_GOVERNOR	G515-A00447	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13390	RUNNING:G515-E0458@3	G515-E0458	G515-S055	1	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	shedy	SH+E+DY	3	DY	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0458@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13391	RUNNING:G515-E0459@1	G515-E0459	G515-S056	1	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dair	D_ADDR+AIR	1	D_ADDR	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G515-E0460@1:S	PRIMARY_GOVERNOR	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13392	RUNNING:G515-E0459@2	G515-E0459	G515-S056	1	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dair	D_ADDR+AIR	2	AIR	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0460@1:S	PRIMARY_GOVERNOR	G515-A00448	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13393	RUNNING:G515-E0460@1	G515-E0460	G515-S056	2	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	sair	S+AIR	1	S	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0460@1:S	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13394	RUNNING:G515-E0460@2	G515-E0460	G515-S056	2	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	sair	S+AIR	2	AIR	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0460@1:S	PRIMARY_GOVERNOR	G515-A00449	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13395	RUNNING:G515-E0461@1	G515-E0461	G515-S056	3	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	ol	OL	1	OL	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0461@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13396	RUNNING:G515-E0462@1	G515-E0462	G515-S056	4	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	daiin	AIIN	1	AIIN	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0460@1:S	PRIMARY_GOVERNOR	G515-A00450	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13397	RUNNING:G515-E0463@1	G515-E0463	G515-S056	5	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	daiin	AIIN	1	AIIN	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0460@1:S	PRIMARY_GOVERNOR	G515-A00451	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13398	RUNNING:G515-E0464@1	G515-E0464	G515-S056	6	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dal	AL	1	AL	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0460@1:S	PRIMARY_GOVERNOR	G515-A00452	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13399	RUNNING:G515-E0465@1	G515-E0465	G515-S056	7	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dol	D_ADDR+OL	1	D_ADDR	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	CONTROL_ENVELOPE	CONTROL:G515-E0465:STATE_CARD	PRIMARY_GOVERNOR	VISIBLE_STATE_CONTROL_ENVELOPE	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13400	RUNNING:G515-E0465@2	G515-E0465	G515-S056	7	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dol	D_ADDR+OL	2	OL	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0465@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13401	RUNNING:G515-E0466@1	G515-E0466	G515-S056	8	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	cheody	CH+E+O+Y	1	CH	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0466@1:CH	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13402	RUNNING:G515-E0466@2	G515-E0466	G515-S056	8	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	cheody	CH+E+O+Y	2	E	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0466@1:CH	PRIMARY_GOVERNOR	G515-A00453	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13403	RUNNING:G515-E0466@3	G515-E0466	G515-S056	8	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	cheody	CH+E+O+Y	3	O	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G515-E0466@1:CH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13404	RUNNING:G515-E0466@4	G515-E0466	G515-S056	8	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	cheody	CH+E+O+Y	4	Y	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0466@1:CH	PRIMARY_GOVERNOR	G515-A00454	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13405	RUNNING:G515-E0467@1	G515-E0467	G515-S056	9	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dair	D_ADDR+AIR	1	D_ADDR	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G515-E0466@1:CH	PRIMARY_GOVERNOR	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13406	RUNNING:G515-E0467@2	G515-E0467	G515-S056	9	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dair	D_ADDR+AIR	2	AIR	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0466@1:CH	PRIMARY_GOVERNOR	G515-A00455	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13407	RUNNING:G515-E0468@1	G515-E0468	G515-S056	10	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	aly	AL+Y	1	AL	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0466@1:CH	PRIMARY_GOVERNOR	G515-A00456	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13408	RUNNING:G515-E0468@2	G515-E0468	G515-S056	10	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	aly	AL+Y	2	Y	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0466@1:CH	PRIMARY_GOVERNOR	G515-A00457	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13409	RUNNING:G515-E0469@1	G515-E0469	G515-S056	11	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dairal	D_ADDR+AIR+AL	1	D_ADDR	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G515-E0466@1:CH	PRIMARY_GOVERNOR	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13410	RUNNING:G515-E0469@2	G515-E0469	G515-S056	11	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dairal	D_ADDR+AIR+AL	2	AIR	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0466@1:CH	PRIMARY_GOVERNOR	G515-A00458	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13411	RUNNING:G515-E0469@3	G515-E0469	G515-S056	11	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dairal	D_ADDR+AIR+AL	3	AL	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0466@1:CH	PRIMARY_GOVERNOR	G515-A00459	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13412	RUNNING:G515-E0470@1	G515-E0470	G515-S056	12	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dolarshy	D_ADDR+OL+AR+SH+Y	1	D_ADDR	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G515-E0470@4:SH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13413	RUNNING:G515-E0470@2	G515-E0470	G515-S056	12	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dolarshy	D_ADDR+OL+AR+SH+Y	2	OL	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0470@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13414	RUNNING:G515-E0470@3	G515-E0470	G515-S056	12	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dolarshy	D_ADDR+OL+AR+SH+Y	3	AR	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0466@1:CH	PRIMARY_GOVERNOR	G515-A00460	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13415	RUNNING:G515-E0470@4	G515-E0470	G515-S056	12	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dolarshy	D_ADDR+OL+AR+SH+Y	4	SH	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0470@4:SH	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13416	RUNNING:G515-E0470@5	G515-E0470	G515-S056	12	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dolarshy	D_ADDR+OL+AR+SH+Y	5	Y	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0470@4:SH	PRIMARY_GOVERNOR	G515-A00461	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13417	RUNNING:G515-E0471@1	G515-E0471	G515-S056	13	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dor	D_ADDR+OR	1	D_ADDR	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G515-E0470@4:SH	PRIMARY_GOVERNOR	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13418	RUNNING:G515-E0471@2	G515-E0471	G515-S056	13	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dor	D_ADDR+OR	2	OR	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0470@4:SH	PRIMARY_GOVERNOR	G515-A00462	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13419	RUNNING:G515-E0472@1	G515-E0472	G515-S056	14	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	tosheo	T+O+SH+E+O	1	T	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0472@1:T	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13420	RUNNING:G515-E0472@2	G515-E0472	G515-S056	14	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	tosheo	T+O+SH+E+O	2	O	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	GDT579_SCOPED_ACTION_OCCURRENCE	ACTION:G515-E0472@1:T	PRIMARY_GOVERNOR	GDT579_SCOPE_SLOT:33:OUTER	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13421	RUNNING:G515-E0472@3	G515-E0472	G515-S056	14	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	tosheo	T+O+SH+E+O	3	SH	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0472@3:SH	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13422	RUNNING:G515-E0472@4	G515-E0472	G515-S056	14	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	tosheo	T+O+SH+E+O	4	E	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0472@3:SH	PRIMARY_GOVERNOR	G515-A00463	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13423	RUNNING:G515-E0472@5	G515-E0472	G515-S056	14	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	tosheo	T+O+SH+E+O	5	O	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	GDT579_SCOPED_ACTION_OCCURRENCE	ACTION:G515-E0472@3:SH	PRIMARY_GOVERNOR	GDT579_SCOPE_SLOT:34:INNER	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13424	RUNNING:G515-E0473@1	G515-E0473	G515-S056	15	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	qokaldy	OK+AL+Y	1	OK	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0473@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13425	RUNNING:G515-E0473@2	G515-E0473	G515-S056	15	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	qokaldy	OK+AL+Y	2	AL	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0473@1:OK	PRIMARY_GOVERNOR	G515-A00464	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13426	RUNNING:G515-E0473@3	G515-E0473	G515-S056	15	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	qokaldy	OK+AL+Y	3	Y	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0473@1:OK	PRIMARY_GOVERNOR	G515-A00465	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13427	RUNNING:G515-E0474@1	G515-E0474	G515-S056	16	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	oky	OK+Y	1	OK	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0474@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13428	RUNNING:G515-E0474@2	G515-E0474	G515-S056	16	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	oky	OK+Y	2	Y	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0474@1:OK	PRIMARY_GOVERNOR	G515-A00466	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13429	RUNNING:G515-E0475@1	G515-E0475	G515-S056	17	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	ol	OL	1	OL	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0475@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13430	RUNNING:G515-E0476@1	G515-E0476	G515-S056	18	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	kcheeky	K+CH+EE+K+Y	1	K	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0476@1:K	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13431	RUNNING:G515-E0476@2	G515-E0476	G515-S056	18	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	kcheeky	K+CH+EE+K+Y	2	CH	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G515-E0476@2:CH	SELF	FINAL_RECIPE_SELF_HEAD	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
13432	RUNNING:G515-E0476@3	G515-E0476	G515-S056	18	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	kcheeky	K+CH+EE+K+Y	3	EE	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G515-E0476@2:CH	PRIMARY_GOVERNOR	G515-A00467	EVERY_RUNNING_SLOT_HAS_ONE_BOUNDARY_CLASS_AND_PRIMARY_GOVERNOR
