fold	surface	truth_recipe	candidate_count_capped	truth_generated	compiler_rank	form_decoder_rank	anchor_rank	compiler_top1	form_decoder_top1	anchor_top1	truth_anchor_cost	anchor_top1_cost
1	ochey	O+CH+E+Y	5	YES	2	2	1	O+Y	O+Y	O+CH+E+Y	0.000000000	0.000000000
1	ockhey	O+CH+K+E+Y	4	YES	1	1	1	O+CH+K+E+Y	O+CH+K+E+Y	O+CH+K+E+Y	0.506899287	0.506899287
1	octhody	O+CH+T+O+D_ADDR+Y	21	YES	1	1	1	O+CH+T+O+D_ADDR+Y	O+CH+T+O+D_ADDR+Y	O+CH+T+O+D_ADDR+Y	0.510642946	0.510642946
1	octhole	O+CH+T+OL+E	11	YES	1	1	1	O+CH+T+OL+E	O+CH+T+OL+E	O+CH+T+OL+E	0.500000000	0.500000000
1	odaiim	O+D_ADDR+AIIN+M_LOCAL	100	YES	33	7	8	O+DA+LOCAL_CHAR_I+AM_ADDR	O+D_ADDR+IIN+AM_ADDR	O+DA+LOCAL_CHAR_I+AM_ADDR	2.000000000	1.000000000
1	odar	O+D_ADDR+AR	16	YES	1	1	1	O+D_ADDR+AR	O+D_ADDR+AR	O+D_ADDR+AR	0.000000000	0.000000000
1	odas	O+DA+S	10	YES	1	1	1	O+DA+S	O+DA+S	O+DA+S	0.000000000	0.000000000
1	odchees	O+D_ADDR+CH+EE+S	26	YES	2	2	1	O+D_ADDR+EE+S	O+D_ADDR+EE+S	O+D_ADDR+CH+EE+S	0.000000000	0.000000000
1	ods	O+D_ADDR+S	4	YES	1	1	1	O+D_ADDR+S	O+D_ADDR+S	O+D_ADDR+S	0.000000000	0.000000000
1	ody	O+DY	6	YES	2	1	1	O+D_ADDR+Y	O+DY	O+DY	0.000000000	0.000000000
1	oeeedy	O+EEE+DY	31	YES	4	2	2	O+E+EE+DY	O+EEE+D_ADDR+Y	O+EEE+D_ADDR+Y	0.000000000	0.000000000
1	oeees	O+EEE+S	7	YES	1	1	1	O+EEE+S	O+EEE+S	O+EEE+S	0.000000000	0.000000000
1	oeeor	O+EE+OR	9	YES	1	1	1	O+EE+OR	O+EE+OR	O+EE+OR	0.000000000	0.000000000
1	oeor	O+E+OR	3	YES	1	1	1	O+E+OR	O+E+OR	O+E+OR	0.000000000	0.000000000
1	ofydy	O+LOCAL_CHAR_F+Y+DY	5	YES	1	1	1	O+LOCAL_CHAR_F+Y+DY	O+LOCAL_CHAR_F+Y+DY	O+LOCAL_CHAR_F+Y+DY	0.000000000	0.000000000
1	oiiin	O+IIN	100	YES	2	1	1	O+LOCAL_CHAR_I+IIN	O+IIN	O+IIN	1.000000000	1.000000000
1	ok	OK	2	YES	1	1	1	OK	OK	OK	0.000000000	0.000000000
1	okaikaly	OK+A_ADDR+IIN+K+AL+Y	68	YES	20	8	15	OK+A_ADDR+LOCAL_CHAR_I+K+AL+Y	OK+A_ADDR+LOCAL_CHAR_I+K+AL+Y	OK+A_ADDR+LOCAL_CHAR_I+K+AL+Y	4.000000000	0.000000000
1	okain	OK+AIN	78	YES	1	1	1	OK+AIN	OK+AIN	OK+AIN	0.000000000	0.000000000
1	okal	OK+AL	11	YES	1	1	1	OK+AL	OK+AL	OK+AL	0.000000000	0.000000000
1	okalaiin	OK+AIIN	100	YES	3	2	2	OK+AL+AIIN	OK+AL+AIIN	OK+AL+AIIN	2.000000000	0.000000000
1	okalal	OK+AL+AL	38	YES	1	1	1	OK+AL+AL	OK+AL+AL	OK+AL+AL	0.000000000	0.000000000
1	okalody	OK+AL+O+DY	90	YES	3	2	2	OK+AL+O+D_ADDR+Y	OK+AL+O+D_ADDR+Y	OK+AL+O+D_ADDR+Y	0.000000000	0.000000000
1	okam	OK+AM_ADDR	10	YES	1	1	1	OK+AM_ADDR	OK+AM_ADDR	OK+AM_ADDR	0.000000000	0.000000000
1	okarar	OK+AR+AR	45	YES	1	1	1	OK+AR+AR	OK+AR+AR	OK+AR+AR	0.000000000	0.000000000
1	okarchedy	OK+AR+CHD+Y	100	YES	1	1	1	OK+AR+CHD+Y	OK+AR+CHD+Y	OK+AR+CHD+Y	0.000000000	0.000000000
1	okchdy	OK+CHD+DY	18	YES	4	3	4	OK+CHD+Y	OK+CHD+Y	OK+CHD+Y	2.500000000	0.500000000
1	okchedy	OK+CHD+DY	36	YES	4	2	3	OK+CHD+Y	OK+CHD+Y	OK+CHD+Y	1.500000000	0.000000000
1	okcheeg	OK+Y	34	NO	0	0	0	OK+SH+EE+LOCAL_CHAR_G	NONE	NONE	NONE	NONE
1	okchey	OK+Y	11	YES	1	2	2	OK+Y	OK+CH+E+Y	OK+CH+E+Y	3.000000000	0.000000000
1	okchom	OK+CH+O+AM_ADDR	22	YES	1	1	1	OK+CH+O+AM_ADDR	OK+CH+O+AM_ADDR	OK+CH+O+AM_ADDR	0.505195974	0.505195974
1	okchor	OK+CH+OR	26	YES	1	1	1	OK+CH+OR	OK+CH+OR	OK+CH+OR	0.000000000	0.000000000
1	okedal	OK+AL	49	NO	0	0	0	OK+E+D_ADDR+AL	NONE	NONE	NONE	NONE
1	okeolor	OK+E+OL	66	NO	0	0	0	OK+E+OL+OR	NONE	NONE	NONE	NONE
1	okeom	OK+E+O+AM_ADDR	12	YES	1	1	1	OK+E+O+AM_ADDR	OK+E+O+AM_ADDR	OK+E+O+AM_ADDR	0.505195974	0.505195974
1	okey	OK+E+Y	4	YES	1	1	1	OK+E+Y	OK+E+Y	OK+E+Y	0.000000000	0.000000000
1	okochey	OK+O+Y	15	YES	1	1	2	OK+O+Y	OK+O+Y	OK+O+CH+E+Y	3.000000000	0.000000000
1	okol	OK+OL	8	YES	1	1	1	OK+OL	OK+OL	OK+OL	0.000000000	0.000000000
1	okshy	OK+Y	6	YES	3	2	3	OK+SH+Y	OK+SH+Y	OK+SH+Y	2.000000000	0.000000000
1	olar	OL+AR	12	YES	1	1	1	OL+AR	OL+AR	OL+AR	0.000000000	0.000000000
1	olchdar	L+CHD+AR	72	NO	0	0	0	OL+CHD+AR	NONE	NONE	NONE	NONE
1	olchy	OL+CH+Y	9	YES	2	2	1	OL+Y	OL+Y	OL+CH+Y	0.000000000	0.000000000
1	oldair	OL+D_ADDR+AIR	100	YES	1	1	1	OL+D_ADDR+AIR	OL+D_ADDR+AIR	OL+D_ADDR+AIR	0.000000000	0.000000000
1	olkchdy	OL+K+CHD+Y	31	YES	2	2	1	OL+K+CHD+DY	OL+K+CHD+DY	OL+K+CHD+Y	0.500000000	0.500000000
1	olkeedy	OL+K+EE+DY	67	YES	1	1	1	OL+K+EE+DY	OL+K+EE+DY	OL+K+EE+DY	0.000000000	0.000000000
1	olkshdy	OL+K+SH+D_ADDR+Y	27	YES	1	1	1	OL+K+SH+D_ADDR+Y	OL+K+SH+D_ADDR+Y	OL+K+SH+D_ADDR+Y	0.000000000	0.000000000
1	olky	OL+K+Y	3	YES	1	1	1	OL+K+Y	OL+K+Y	OL+K+Y	0.000000000	0.000000000
1	olody	OL+O+DY	25	YES	2	1	1	OL+O+D_ADDR+Y	OL+O+DY	OL+O+DY	0.000000000	0.000000000
1	olol	OL+OL	13	YES	1	1	1	OL+OL	OL+OL	OL+OL	0.000000000	0.000000000
1	olqo	OL+CARRIER_Q+O	6	YES	1	1	1	OL+CARRIER_Q+O	OL+CARRIER_Q+O	OL+CARRIER_Q+O	0.000000000	0.000000000
1	olsain	OL+S+AIN	100	YES	1	1	1	OL+S+AIN	OL+S+AIN	OL+S+AIN	0.000000000	0.000000000
1	opchedy	O+P+CHD+DY	26	YES	2	3	3	O+P+CHD+Y	O+P+CHD+Y	O+P+CHD+Y	1.500000000	0.000000000
1	opcheeol	O+P+CH+EE+OL	37	YES	2	1	1	O+P+SH+EE+OL	O+P+CH+EE+OL	O+P+CH+EE+OL	0.000000000	0.000000000
1	opedy	O+P+E+DY	6	YES	1	1	1	O+P+E+DY	O+P+E+DY	O+P+E+DY	0.000000000	0.000000000
1	opydg	O+P+Y+D_ADDR+LOCAL_CHAR_G	8	YES	1	2	1	O+P+Y+D_ADDR+LOCAL_CHAR_G	O+P+Y+LOCAL_CHAR_G	O+P+Y+D_ADDR+LOCAL_CHAR_G	0.000000000	0.000000000
1	opydy	O+P+Y+DY	5	YES	1	1	1	O+P+Y+DY	O+P+Y+DY	O+P+Y+DY	0.000000000	0.000000000
1	opykey	O+P+Y+K+E+Y	6	YES	1	1	1	O+P+Y+K+E+Y	O+P+Y+K+E+Y	O+P+Y+K+E+Y	0.000000000	0.000000000
1	oqokain	O+OK+AIN	100	YES	1	1	1	O+OK+AIN	O+OK+AIN	O+OK+AIN	0.250000000	0.250000000
1	or	OR	3	YES	1	1	1	OR	OR	OR	0.000000000	0.000000000
1	oraly	OR+AL+Y	13	YES	1	1	1	OR+AL+Y	OR+AL+Y	OR+AL+Y	0.000000000	0.000000000
1	osheo	O+SH+E+O	4	YES	1	1	1	O+SH+E+O	O+SH+E+O	O+SH+E+O	0.000000000	0.000000000
1	ot	OT	4	YES	1	1	1	OT	OT	OT	0.000000000	0.000000000
1	otalam	OT+AL+AM_ADDR	67	YES	2	1	1	O+T+AL+AM_ADDR	OT+AL+AM_ADDR	OT+AL+AM_ADDR	0.000000000	0.000000000
1	otardy	OT+AR+DY	76	YES	1	1	1	OT+AR+DY	OT+AR+DY	OT+AR+DY	0.000000000	0.000000000
1	otedy	OT+E+DY	28	YES	1	1	1	OT+E+DY	OT+E+DY	OT+E+DY	0.000000000	0.000000000
1	otedyl	OT+E+DY+L	56	YES	2	1	1	OT+E+D_ADDR+Y+L	OT+E+DY+L	OT+E+DY+L	0.000000000	0.000000000
1	oteedy	OT+EE+DY	49	YES	1	1	1	OT+EE+DY	OT+EE+DY	OT+EE+DY	0.000000000	0.000000000
1	oteeor	OT+EE+OR	29	YES	1	1	1	OT+EE+OR	OT+EE+OR	OT+EE+OR	0.000000000	0.000000000
1	otees	OT+EE+S	9	YES	1	1	1	OT+EE+S	OT+EE+S	OT+EE+S	0.000000000	0.000000000
1	oteeykeey	OT+E+O+K+EE+Y	100	NO	0	0	0	OT+EE+Y+K+EE+Y	NONE	NONE	NONE	NONE
1	oteody	OT+E+O+Y	41	YES	4	3	3	OT+E+O+D_ADDR+Y	OT+E+O+DY	OT+E+O+DY	1.000000000	0.000000000
1	oteor	OT+E+OR	17	YES	1	1	1	OT+E+OR	OT+E+OR	OT+E+OR	0.000000000	0.000000000
1	oteos	OT+E+O+S_ADDR	15	NO	0	0	0	OT+E	NONE	NONE	NONE	NONE
1	otey	OT+E+Y	5	YES	1	1	1	OT+E+Y	OT+E+Y	OT+E+Y	0.000000000	0.000000000
1	otol	OT+OL	14	YES	1	1	1	OT+OL	OT+OL	OT+OL	0.000000000	0.000000000
1	otoldaiin	OT+OL+D_ADDR+AIIN	100	YES	1	1	1	OT+OL+D_ADDR+AIIN	OT+OL+D_ADDR+AIIN	OT+OL+D_ADDR+AIIN	0.000000000	0.000000000
1	oykchor	O+Y+K+CH+OR	26	YES	1	1	1	O+Y+K+CH+OR	O+Y+K+CH+OR	O+Y+K+CH+OR	0.000000000	0.000000000
1	par	P+AR	5	YES	1	1	1	P+AR	P+AR	P+AR	0.000000000	0.000000000
1	pchedal	P+CHD+AL	44	YES	1	1	1	P+CHD+AL	P+CHD+AL	P+CHD+AL	0.000000000	0.000000000
1	pchey	P+Y	5	YES	2	2	4	P+CH+E+Y	P+CH+E+Y	P+CH+E+Y	3.000000000	0.000000000
1	pchor	P+CH+OR	10	YES	1	1	1	P+CH+OR	P+CH+OR	P+CH+OR	0.000000000	0.000000000
1	pdalshdy	P+DA+L+SH+D_ADDR+Y	100	YES	15	10	6	P+D_ADDR+AL+SH+DY	P+D_ADDR+AL+SH+DY	P+D_ADDR+AL+SH+DY	0.000000000	0.000000000
1	polalchdy	P+OL+AL+CHD+DY	100	YES	1	1	2	P+OL+AL+CHD+DY	P+OL+AL+CHD+DY	P+OL+AL+CHD+Y	2.500000000	0.500000000
1	polchdy	P+OL+CHD+DY	58	YES	1	1	3	P+OL+CHD+DY	P+OL+CHD+DY	P+OL+CH+DY	2.500000000	0.000000000
1	polched	P+OL+CHD	90	YES	1	1	1	P+OL+CHD	P+OL+CHD	P+OL+CHD	0.000000000	0.000000000
1	poldarais	P+OL+D_ADDR+AR+A_ADDR+IIN+S	100	YES	69	14	23	P+OL+D_ADDR+AR+AIN+S	P+OL+D_ADDR+AR+AIN+S	P+OL+D_ADDR+AR+AIN+S	4.000000000	2.000000000
1	porachol	P+O+R+A_ADDR+CH+OL	72	YES	4	11	4	P+OR+A_ADDR+CH+OL	P+OR+A_ADDR+OL	P+OR+A_ADDR+OL	0.000000000	0.528768207
1	pshedy	P+SH+E+DY	12	YES	2	1	1	P+SH+E+Y	P+SH+E+DY	P+SH+E+DY	0.000000000	0.000000000
1	pydeey	P+Y+D_ADDR+EE+Y	8	YES	1	1	1	P+Y+D_ADDR+EE+Y	P+Y+D_ADDR+EE+Y	P+Y+D_ADDR+EE+Y	0.000000000	0.000000000
1	qckhsy	CH+K+Y	1	NO	0	0	0	CARRIER_Q+CH+K+S+Y	NONE	NONE	NONE	NONE
1	qeaiin	CARRIER_Q+E+AIIN	100	YES	1	1	1	CARRIER_Q+E+AIIN	CARRIER_Q+E+AIIN	CARRIER_Q+E+AIIN	0.000000000	0.000000000
1	qeey	CARRIER_Q+EE+Y	3	YES	1	1	1	CARRIER_Q+EE+Y	CARRIER_Q+EE+Y	CARRIER_Q+EE+Y	0.000000000	0.000000000
1	qepchedy	CARRIER_Q+E+P+CHD+Y	44	YES	2	2	1	CARRIER_Q+E+P+CHD+DY	CARRIER_Q+E+P+CHD+DY	CARRIER_Q+E+P+CHD+Y	0.000000000	0.000000000
1	qey	E+Y	2	YES	2	2	2	CARRIER_Q+E+Y	CARRIER_Q+E+Y	CARRIER_Q+E+Y	1.000000000	0.000000000
1	qeykeey	CARRIER_Q+E+Y+K+EE+Y	24	YES	1	1	1	CARRIER_Q+E+Y+K+EE+Y	CARRIER_Q+E+Y+K+EE+Y	CARRIER_Q+E+Y+K+EE+Y	0.000000000	0.000000000
1	qockhey	O+CH+K+E+Y	7	YES	1	1	2	O+CH+K+E+Y	O+CH+K+E+Y	CARRIER_Q+O+CH+K+E+Y	1.506899287	0.506899287
1	qodam	O+D_ADDR+AM_ADDR	29	YES	2	1	1	CARRIER_Q+O+DA+AM_ADDR	O+D_ADDR+AM_ADDR	O+D_ADDR+AM_ADDR	1.000000000	1.000000000
1	qodom	CARRIER_Q+O+D_ADDR+O+AM_ADDR	18	YES	3	2	2	O+D_ADDR+O+AM_ADDR	O+D_ADDR+O+AM_ADDR	O+D_ADDR+O+AM_ADDR	0.505195974	1.505195974
1	qodor	CARRIER_Q+O+D_ADDR+OR	25	YES	1	1	1	CARRIER_Q+O+D_ADDR+OR	CARRIER_Q+O+D_ADDR+OR	CARRIER_Q+O+D_ADDR+OR	0.000000000	0.000000000
1	qody	CARRIER_Q+O+DY	10	YES	1	1	1	CARRIER_Q+O+DY	CARRIER_Q+O+DY	CARRIER_Q+O+DY	0.000000000	0.000000000
1	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	26	YES	3	3	3	CARRIER_Q+O+EE+DY	CARRIER_Q+O+EE+DY	CARRIER_Q+O+EE+DY	0.000000000	0.000000000
1	qoeeeo	O+EE+Y	11	NO	0	0	0	CARRIER_Q+O+E+EE+O	NONE	NONE	NONE	NONE
1	qoeey	O+EE+Y	5	YES	3	2	2	CARRIER_Q+O+EE+Y	CARRIER_Q+O+EE+Y	CARRIER_Q+O+EE+Y	1.000000000	0.000000000
1	qokair	OK+AIR	71	YES	1	1	1	OK+AIR	OK+AIR	OK+AIR	0.250521287	0.250521287
1	qokaldy	OK+AL+Y	80	YES	3	3	3	OK+AL+DY	OK+AL+DY	OK+AL+DY	1.250521287	0.250521287
1	qokchdyl	OK+CHD+DY+L	72	YES	1	1	2	OK+CHD+DY+L	OK+CHD+DY+L	OK+CHD+Y+L	2.750521287	0.750521287
1	qokcheey	OK+CH+EE+Y	37	YES	1	1	1	OK+CH+EE+Y	OK+CH+EE+Y	OK+CH+EE+Y	0.250521287	0.250521287
1	qokeedal	OK+EE+AL	100	YES	1	1	1	OK+EE+AL	OK+EE+AL	OK+EE+AL	0.515718558	0.515718558
1	qokeeody	OK+EE+O+D_ADDR+Y	85	YES	1	1	1	OK+EE+O+D_ADDR+Y	OK+EE+O+D_ADDR+Y	OK+EE+O+D_ADDR+Y	0.250000000	0.250000000
1	qokeodal	OK+E+O+AL	100	YES	3	3	3	OK+E+O+D_ADDR+AL	OK+E+O+D_ADDR+AL	OK+E+O+D_ADDR+AL	0.515718558	0.250000000
1	qokeom	OK+E+O+AM_ADDR	26	YES	1	1	1	OK+E+O+AM_ADDR	OK+E+O+AM_ADDR	OK+E+O+AM_ADDR	0.755195974	0.755195974
1	qokody	OK+O+DY	34	YES	2	2	2	OK+O+D_ADDR+Y	OK+O+D_ADDR+Y	OK+O+D_ADDR+Y	0.250521287	0.250521287
1	qokoiin	OK+O+IIN	100	YES	1	1	1	OK+O+IIN	OK+O+IIN	OK+O+IIN	0.250521287	0.250521287
1	qol	OL	8	YES	1	1	1	OL	OL	OL	0.264310084	0.264310084
1	qolchey	OL+Y	40	YES	2	1	5	CARRIER_Q+OL+Y	OL+Y	OL+CH+E+Y	3.264310084	0.264310084
1	qoldy	OL+DY	33	YES	1	1	1	OL+DY	OL+DY	OL+DY	0.264310084	0.264310084
1	qolkary	OL+K+AR+Y	44	YES	1	1	1	OL+K+AR+Y	OL+K+AR+Y	OL+K+AR+Y	0.250000000	0.250000000
1	qolp	OL+P	9	YES	1	1	1	OL+P	OL+P	OL+P	0.264310084	0.264310084
1	qoly	OL+Y	8	YES	1	1	1	OL+Y	OL+Y	OL+Y	0.264310084	0.264310084
1	qool	CARRIER_Q+O+OL	6	YES	1	1	1	CARRIER_Q+O+OL	CARRIER_Q+O+OL	CARRIER_Q+O+OL	0.000000000	0.000000000
1	qoolkal	OL+AL	28	NO	0	0	0	CARRIER_Q+O+OL+K+AL	NONE	NONE	NONE	NONE
1	qotaldar	OT+AL+D_ADDR+AR	100	YES	1	1	1	OT+AL+D_ADDR+AR	OT+AL+D_ADDR+AR	OT+AL+D_ADDR+AR	0.250000000	0.250000000
1	qotches	OT+CH+E+S	30	YES	2	1	1	OT+CHD+S	OT+CH+E+S	OT+CH+E+S	0.251342302	0.251342302
1	qotchol	OT+CH+OL	70	YES	3	2	2	OT+OL	OT+OL	OT+OL	0.251342302	0.780110509
1	qotedshedy	OT+E+D_ADDR+SH+E+DY	100	YES	2	1	1	OT+E+SH+E+DY	OT+E+D_ADDR+SH+E+DY	OT+E+D_ADDR+SH+E+DY	0.250000000	0.250000000
1	qoteeedy	OT+EEE+DY	100	YES	4	2	2	OT+EE+E+DY	OT+EE+E+DY	OT+EE+E+DY	0.251342302	0.250000000
1	qoteody	OT+E+O+DY	75	YES	3	2	2	OT+E+O+D_ADDR+Y	OT+E+O+D_ADDR+Y	OT+E+O+D_ADDR+Y	0.250000000	0.250000000
1	qoteor	OT+E+OR	31	YES	1	1	1	OT+E+OR	OT+E+OR	OT+E+OR	0.250000000	0.250000000
1	qotes	OT+E+S	9	YES	1	1	1	OT+E+S	OT+E+S	OT+E+S	0.250000000	0.250000000
1	qoty	OT+Y	9	YES	1	1	1	OT+Y	OT+Y	OT+Y	0.251342302	0.251342302
1	qoy	O+Y	2	YES	2	1	2	CARRIER_Q+O+Y	O+Y	CARRIER_Q+O+Y	1.000000000	0.000000000
1	raiin	R+AIIN	100	YES	1	1	1	R+AIIN	R+AIIN	R+AIIN	0.000000000	0.000000000
1	ral	R+AL	10	YES	1	1	1	R+AL	R+AL	R+AL	0.000000000	0.000000000
1	ram	R+AM_ADDR	9	YES	2	1	1	R+A_ADDR+AM_ADDR	R+AM_ADDR	R+AM_ADDR	0.000000000	0.000000000
1	rasy	R+A_ADDR+S+Y	6	YES	1	1	1	R+A_ADDR+S+Y	R+A_ADDR+S+Y	R+A_ADDR+S+Y	0.000000000	0.000000000
1	rchey	R+CH+E+Y	8	YES	5	3	1	R+Y	R+Y	R+CH+E+Y	0.000000000	0.000000000
1	ro	R+O	3	YES	2	2	1	OR	OR	R+O	0.000000000	0.000000000
1	rorol	L+OL+OL	32	NO	0	0	0	R+OR+OL	NONE	NONE	NONE	NONE
1	rory	R+OR+Y	8	YES	1	1	1	R+OR+Y	R+OR+Y	R+OR+Y	0.000000000	0.000000000
1	rshdy	R+SH+D_ADDR+Y	18	YES	2	1	1	R+SH+DY	R+SH+D_ADDR+Y	R+SH+D_ADDR+Y	0.000000000	0.000000000
1	rshedy	R+SH+E+DY	24	YES	1	1	1	R+SH+E+DY	R+SH+E+DY	R+SH+E+DY	0.000000000	0.000000000
1	saii	S+AIIN	37	YES	3	2	2	S+A_ADDR+IIN	S+IIN	S+IIN	2.000000000	2.000000000
1	sair	S+AIR	23	YES	1	1	1	S+AIR	S+AIR	S+AIR	0.000000000	0.000000000
1	salsain	S+AL+S+AIN	100	YES	1	1	1	S+AL+S+AIN	S+AL+S+AIN	S+AL+S+AIN	0.000000000	0.000000000
1	salshcthdy	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	100	YES	1	2	2	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	S+AL+SH+CH+T+D_ADDR+Y	S+AL+SH+CH+T+D_ADDR+Y	0.500000000	0.500000000
1	schar	S+AR	8	YES	1	1	2	S+AR	S+AR	S+CH+AR	2.000000000	0.000000000
1	schedy	CHD+DY	20	NO	0	0	0	S+CHD+Y	NONE	NONE	NONE	NONE
1	scheor	S+CH+E+O+R	13	YES	1	2	2	S+CH+E+O+R	S+CH+E+OR	S+CH+E+OR	0.000000000	0.000000000
1	shar	SH+AR	6	YES	1	1	1	SH+AR	SH+AR	SH+AR	0.000000000	0.000000000
1	shckhy	SH+CH+K+Y	5	YES	1	1	1	SH+CH+K+Y	SH+CH+K+Y	SH+CH+K+Y	0.500000000	0.500000000
1	shcthey	SH+CH+T+E+Y	9	YES	1	1	1	SH+CH+T+E+Y	SH+CH+T+E+Y	SH+CH+T+E+Y	0.500000000	0.500000000
1	shear	SH+E+AR	8	YES	1	1	1	SH+E+AR	SH+E+AR	SH+E+AR	0.000000000	0.000000000
1	sheckhedy	SH+E+CH+K+E+DY	100	YES	1	1	1	SH+E+CH+K+E+DY	SH+E+CH+K+E+DY	SH+E+CH+K+E+DY	0.506899287	0.506899287
1	sheckhey	SH+E+CH+K+E+Y	18	YES	1	1	1	SH+E+CH+K+E+Y	SH+E+CH+K+E+Y	SH+E+CH+K+E+Y	0.506899287	0.506899287
1	shecthy	SH+E+CH+T+Y	16	YES	1	1	1	SH+E+CH+T+Y	SH+E+CH+T+Y	SH+E+CH+T+Y	0.501626052	0.501626052
1	shedain	SH+E+AIN	100	YES	1	1	1	SH+E+AIN	SH+E+AIN	SH+E+AIN	0.270763936	0.270763936
1	sheealody	SH+EE+AL+O+DY	100	YES	2	2	2	SH+EE+AL+O+D_ADDR+Y	SH+EE+AL+O+D_ADDR+Y	SH+EE+AL+O+D_ADDR+Y	0.000000000	0.000000000
1	sheedy	SH+EE+DY	22	YES	2	2	2	SH+EE+D_ADDR+Y	SH+EE+D_ADDR+Y	SH+EE+D_ADDR+Y	0.000000000	0.000000000
1	sheeo	SH+EE+O	4	YES	1	1	1	SH+EE+O	SH+EE+O	SH+EE+O	0.000000000	0.000000000
1	sheeos	SH+EE+O+S	12	YES	2	1	1	SH+E+E+O+S	SH+EE+O+S	SH+EE+O+S	0.000000000	0.000000000
1	shees	SH+EE+S	4	YES	1	1	1	SH+EE+S	SH+EE+S	SH+EE+S	0.000000000	0.000000000
1	sheey	SH+EE+Y	4	YES	1	1	1	SH+EE+Y	SH+EE+Y	SH+EE+Y	0.000000000	0.000000000
1	shekoiin	SH+E+K+O+IIN	100	YES	1	1	1	SH+E+K+O+IIN	SH+E+K+O+IIN	SH+E+K+O+IIN	0.000000000	0.000000000
1	shekydy	SH+E+K+Y+DY	40	YES	1	1	1	SH+E+K+Y+DY	SH+E+K+Y+DY	SH+E+K+Y+DY	0.000000000	0.000000000
1	sheodal	SH+E+O+AL	61	YES	2	2	2	SH+E+O+D_ADDR+AL	SH+E+O+D_ADDR+AL	SH+E+O+D_ADDR+AL	0.265718558	0.000000000
1	sheokey	SH+E+OK+E+Y	15	YES	1	1	1	SH+E+OK+E+Y	SH+E+OK+E+Y	SH+E+OK+E+Y	0.000000000	0.000000000
1	sheoltey	SH+E+OL+T+E+Y	30	YES	1	1	1	SH+E+OL+T+E+Y	SH+E+OL+T+E+Y	SH+E+OL+T+E+Y	0.000000000	0.000000000
1	sheoly	SH+E+OL+Y	10	YES	1	1	1	SH+E+OL+Y	SH+E+OL+Y	SH+E+OL+Y	0.000000000	0.000000000
1	sheor	SH+E+OR	8	YES	1	1	1	SH+E+OR	SH+E+OR	SH+E+OR	0.000000000	0.000000000
1	shepchy	SH+E+P+Y	11	YES	2	2	2	SH+E+P+CH+Y	SH+E+P+CH+Y	SH+E+P+CH+Y	2.000000000	0.000000000
1	sheyk	SH+E+Y+K	4	YES	1	1	1	SH+E+Y+K	SH+E+Y+K	SH+E+Y+K	0.000000000	0.000000000
1	sheyr	SH+E+Y+R	4	YES	1	1	1	SH+E+Y+R	SH+E+Y+R	SH+E+Y+R	0.000000000	0.000000000
1	shfydaiin	SH+Y+AIIN	100	NO	0	0	0	SH+LOCAL_CHAR_F+Y+D_ADDR+AIIN	NONE	NONE	NONE	NONE
1	shky	SH+K+Y	2	YES	1	1	1	SH+K+Y	SH+K+Y	SH+K+Y	0.000000000	0.000000000
1	shldy	SH+L+DY	24	YES	1	1	1	SH+L+DY	SH+L+DY	SH+L+DY	0.000000000	0.000000000
1	shochy	HO+Y	8	NO	0	0	0	SH+O+Y	NONE	NONE	NONE	NONE
1	shocthy	SH+O+CH+T+Y	14	YES	1	1	1	SH+O+CH+T+Y	SH+O+CH+T+Y	SH+O+CH+T+Y	0.501626052	0.501626052
1	shody	SH+O+DY	12	YES	1	1	1	SH+O+DY	SH+O+DY	SH+O+DY	0.000000000	0.000000000
1	shokain	SH+OK+AIN	100	YES	2	1	1	SH+O+K+AIN	SH+OK+AIN	SH+OK+AIN	0.000000000	0.000000000
1	shokal	SH+OK+AL	22	YES	1	1	1	SH+OK+AL	SH+OK+AL	SH+OK+AL	0.000000000	0.000000000
1	shokchy	SH+OK+CH+Y	13	YES	1	1	1	SH+OK+CH+Y	SH+OK+CH+Y	SH+OK+CH+Y	0.000000000	0.000000000
1	shorodo	SH+OR+O+D_ADDR+O	36	YES	1	1	1	SH+OR+O+D_ADDR+O	SH+OR+O+D_ADDR+O	SH+OR+O+D_ADDR+O	0.000000000	0.000000000
1	shotshey	SH+OT+SH+E+Y	22	YES	1	1	1	SH+OT+SH+E+Y	SH+OT+SH+E+Y	SH+OT+SH+E+Y	0.000000000	0.000000000
1	shoyfar	SH+O+Y+LOCAL_CHAR_F+AR	12	YES	1	1	1	SH+O+Y+LOCAL_CHAR_F+AR	SH+O+Y+LOCAL_CHAR_F+AR	SH+O+Y+LOCAL_CHAR_F+AR	0.000000000	0.000000000
1	shoyty	SH+O+Y+T+Y	8	YES	1	1	1	SH+O+Y+T+Y	SH+O+Y+T+Y	SH+O+Y+T+Y	0.000000000	0.000000000
1	sl	S+L	2	YES	1	1	1	S+L	S+L	S+L	0.000000000	0.000000000
1	soiin	S+O+IIN	53	YES	1	1	1	S+O+IIN	S+O+IIN	S+O+IIN	0.000000000	0.000000000
1	sokcheey	S+OK+CH+EE+Y	19	YES	1	1	1	S+OK+CH+EE+Y	S+OK+CH+EE+Y	S+OK+CH+EE+Y	0.000000000	0.000000000
