gdt750_calibration_occurrence_id	known_surface	page	locus	token_ordinal	true_quality_stage_axes	V0_DIRECT_RAW_R1_predicted_axes	V0_DIRECT_RAW_R1_hit_axes	V0_DIRECT_RAW_R1_false_axes	V0_DIRECT_RAW_R1_selected_ring	V1_DIRECT_NO_CLOSE_R1_predicted_axes	V1_DIRECT_NO_CLOSE_R1_hit_axes	V1_DIRECT_NO_CLOSE_R1_false_axes	V1_DIRECT_NO_CLOSE_R1_selected_ring	V2_D1_MULTI_FORM_R1_NO_CLOSE_ACTIVE_predicted_axes	V2_D1_MULTI_FORM_R1_NO_CLOSE_ACTIVE_hit_axes	V2_D1_MULTI_FORM_R1_NO_CLOSE_ACTIVE_false_axes	V2_D1_MULTI_FORM_R1_NO_CLOSE_ACTIVE_selected_ring	V3_D1_MULTI_FORM_R2_NO_CLOSE_DISCOVERY_predicted_axes	V3_D1_MULTI_FORM_R2_NO_CLOSE_DISCOVERY_hit_axes	V3_D1_MULTI_FORM_R2_NO_CLOSE_DISCOVERY_false_axes	V3_D1_MULTI_FORM_R2_NO_CLOSE_DISCOVERY_selected_ring	V4_D2_MULTI_FORM_R1_NO_CLOSE_SENSITIVITY_predicted_axes	V4_D2_MULTI_FORM_R1_NO_CLOSE_SENSITIVITY_hit_axes	V4_D2_MULTI_FORM_R1_NO_CLOSE_SENSITIVITY_false_axes	V4_D2_MULTI_FORM_R1_NO_CLOSE_SENSITIVITY_selected_ring	V5_D2_MULTI_FORM_R2_NO_CLOSE_SENSITIVITY_predicted_axes	V5_D2_MULTI_FORM_R2_NO_CLOSE_SENSITIVITY_hit_axes	V5_D2_MULTI_FORM_R2_NO_CLOSE_SENSITIVITY_false_axes	V5_D2_MULTI_FORM_R2_NO_CLOSE_SENSITIVITY_selected_ring	literal_identity_credit	confirmed_lexeme	component_export_credit
G750-K1067	cheey	f8r	f8r.10	2	DRY|END_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1068	dchey	f8r	f8r.15	1	DRY|MIDDLE_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1069	chol	f8r	f8r.15	3	DRY	DRY|MIDDLE_STAGE	DRY	MIDDLE_STAGE	1	DRY|MIDDLE_STAGE	DRY	MIDDLE_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	DRY	DRY	NONE	1	DRY	DRY	NONE	1	0	0	0
G750-K1070	chol	f8r	f8r.17	1	DRY	DRY|BEGIN_STAGE	DRY	BEGIN_STAGE	1	DRY|BEGIN_STAGE	DRY	BEGIN_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1071	chl	f8r	f8r.17	4	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	DRY|BEGIN_STAGE	DRY	BEGIN_STAGE	2	0	0	0
G750-K1072	chal	f8r	f8r.20	7	DRY|BEGIN_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1073	dsheey	f8r	f8r.9	6	MOIST|END_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1074	chol	f8v	f8v.1	6	DRY	COLD	NONE	COLD	1	COLD	NONE	COLD	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	COLD	NONE	COLD	1	COLD	NONE	COLD	1	0	0	0
G750-K1075	chal	f8v	f8v.12	7	DRY|BEGIN_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1076	chol	f8v	f8v.15	2	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1077	cheeky	f8v	f8v.15	8	HOT|DRY|BEGIN_STAGE|END_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1078	chol	f8v	f8v.5	1	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1079	chol	f8v	f8v.5	2	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1080	chol	f8v	f8v.8	2	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1081	chol	f8v	f8v.8	3	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1082	chol	f8v	f8v.8	4	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1083	chol	f8v	f8v.9	4	DRY	HOT|DRY|BEGIN_STAGE	DRY	HOT|BEGIN_STAGE	1	HOT|DRY|BEGIN_STAGE	DRY	HOT|BEGIN_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1084	chol	f90r1	f90r1.6	6	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1085	sheol	f90r1	f90r1.8	2	MOIST	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1086	ykeey	f90r1	f90r1.8	5	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	1	HOT|END_STAGE	HOT|END_STAGE	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	HOT|END_STAGE	HOT|END_STAGE	NONE	1	HOT|END_STAGE	HOT|END_STAGE	NONE	1	0	0	0
G750-K1087	oteol	f93r	f93r.11	2	COLD|MIDDLE_STAGE	HOT|MIDDLE_STAGE	MIDDLE_STAGE	HOT	1	HOT|MIDDLE_STAGE	MIDDLE_STAGE	HOT	1	NONE	NONE	NONE	1	NONE	NONE	NONE	1	NONE	NONE	NONE	1	NONE	NONE	NONE	1	0	0	0
G750-K1088	chol	f93r	f93r.2	3	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1089	chol	f93r	f93r.31	2	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1090	chol	f93r	f93r.6	6	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	DRY	DRY	NONE	2	NONE	NONE	NONE	NONE	DRY	DRY	NONE	2	0	0	0
G750-K1091	chol	f93v	f93v.4	6	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1092	chol	f93v	f93v.4	7	DRY	HOT|DRY|BEGIN_STAGE	DRY	HOT|BEGIN_STAGE	1	HOT|DRY|BEGIN_STAGE	DRY	HOT|BEGIN_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1093	sheol	f93v	f93v.8	4	MOIST	MIDDLE_STAGE	NONE	MIDDLE_STAGE	1	MIDDLE_STAGE	NONE	MIDDLE_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	1	NONE	NONE	NONE	1	0	0	0
G750-K1094	chol	f94r	f94r.4	9	DRY	HOT	NONE	HOT	1	HOT	NONE	HOT	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1095	chekar	f94r	f94r.5	2	HOT|DRY|MIDDLE_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1096	cheey	f94v	f94v.10	3	DRY|END_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1097	chckhy	f94v	f94v.12	4	DRY|BEGIN_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1098	ykeedy	f94v	f94v.2	7	HOT|END_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1099	okeedy	f94v	f94v.9	3	HOT|END_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1100	chckhy	f95r1	f95r1.10	2	DRY|BEGIN_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1101	chckhy	f95r1	f95r1.10	4	DRY|BEGIN_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1102	chekar	f95r1	f95r1.7	3	HOT|DRY|MIDDLE_STAGE	DRY	DRY	NONE	1	DRY	DRY	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1103	chol	f95r1	f95r1.9	3	DRY	COLD|DRY	DRY	COLD	1	COLD|DRY	DRY	COLD	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	COLD|DRY	DRY	COLD	1	COLD|DRY	DRY	COLD	1	0	0	0
G750-K1104	chol	f95r2	f95r2.2	4	DRY	HOT|DRY	DRY	HOT	1	HOT|DRY	DRY	HOT	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1105	chckhy	f95r2	f95r2.2	5	DRY|BEGIN_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1106	chckhy	f95r2	f95r2.3	3	DRY|BEGIN_STAGE	HOT	NONE	HOT	1	HOT	NONE	HOT	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1107	chkar	f95r2	f95r2.3	5	HOT|DRY	HOT	HOT	NONE	1	HOT	HOT	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1108	dshedy	f95r2	f95r2.7	1	MOIST|MIDDLE_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1109	otaldy	f95v1	f95v1.4	5	COLD|END_STAGE	HOT|MOIST|MIDDLE_STAGE	NONE	HOT|MOIST|MIDDLE_STAGE	1	HOT|MOIST|MIDDLE_STAGE	NONE	HOT|MOIST|MIDDLE_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1110	chtal	f95v1	f95v1.8	5	COLD|DRY|BEGIN_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1111	qotchey	f95v2	f95v2.2	3	COLD|DRY|MIDDLE_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1112	chckhy	f95v2	f95v2.3	6	DRY|BEGIN_STAGE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1113	cheeor	f96r	f96r.1	2	DRY|END_STAGE	COLD	NONE	COLD	1	COLD	NONE	COLD	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1114	sheol	f96r	f96r.2	3	MOIST	COLD|END_STAGE	NONE	COLD|END_STAGE	1	COLD|END_STAGE	NONE	COLD|END_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1115	chol	f96r	f96r.6	3	DRY	DRY|END_STAGE	DRY	END_STAGE	1	END_STAGE	NONE	END_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1116	sheol	f96r	f96r.8	3	MOIST	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1117	chol	f96r	f96r.8	5	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	2	0	0	0
G750-K1118	sheol	f99r	f99r.16	5	MOIST	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1119	chol	f99r	f99r.18	2	DRY	HOT	NONE	HOT	1	HOT	NONE	HOT	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	1	NONE	NONE	NONE	1	0	0	0
G750-K1120	cheey	f99r	f99r.18	4	DRY|END_STAGE	HOT	NONE	HOT	1	HOT	NONE	HOT	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1121	sheol	f99r	f99r.28	8	MOIST	HOT|MIDDLE_STAGE	NONE	HOT|MIDDLE_STAGE	1	HOT|MIDDLE_STAGE	NONE	HOT|MIDDLE_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	1	NONE	NONE	NONE	1	0	0	0
G750-K1122	sheol	f99r	f99r.31	4	MOIST	COLD	NONE	COLD	1	COLD	NONE	COLD	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1123	sheol	f99r	f99r.42	2	MOIST	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1124	ykeey	f99r	f99r.44	6	HOT|END_STAGE	MIDDLE_STAGE	NONE	MIDDLE_STAGE	1	MIDDLE_STAGE	NONE	MIDDLE_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	1	NONE	NONE	NONE	1	0	0	0
G750-K1125	chol	f99r	f99r.48	4	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1126	chol	f99v	f99v.23	2	DRY	HOT|END_STAGE	NONE	HOT|END_STAGE	1	HOT|END_STAGE	NONE	HOT|END_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1127	okeeol	f99v	f99v.33	2	HOT|END_STAGE	HOT|MIDDLE_STAGE	HOT	MIDDLE_STAGE	1	HOT|MIDDLE_STAGE	HOT	MIDDLE_STAGE	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	1	NONE	NONE	NONE	1	0	0	0
G750-K1128	qockhey	f99v	f99v.34	5	MIDDLE_STAGE	HOT	NONE	HOT	1	HOT	NONE	HOT	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1129	chol	f9r	f9r.2	2	DRY	COLD	NONE	COLD	1	COLD	NONE	COLD	1	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
G750-K1130	chol	f9r	f9r.7	2	DRY	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0	0	0
