joint_tuple_id	host_id	coordinate_id	events	folios	sections	registers	wrapper_classes	renderer_state	semantic_state	translation_state
814b844b96ef80041e7a	51a21bc7bf4be0947cd2	fb61c4e2699f5c505886	1	1	H	HERBAL_A	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
81be08189ffec6ba84cf	3789c0eb74fa35a6da92	fb61c4e2699f5c505886	1	1	H	HERBAL_A	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
81c4130a383de19034b8	53aba3a427b7fdc9411f	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
81dacd5e373a3e1d39af	d6daef11b0be5fcec553	fb61c4e2699f5c505886	2	2	B|S	OTHER_B|STARS_RECIPE_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8203e25359adfa1e99b7	264e62395145ec023d20	fb61c4e2699f5c505886	1	1	H	HERBAL_A	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
822cad4f4137c6b4a15a	09e109e4abfb7f5dce46	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
826ddc3dbe3d129fc9af	44d7055e36ef33dbd6cd	c63952e1036200b3720a	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
829a9ac9244be8bffe61	2c9f37c917ea05a4a3ff	fb61c4e2699f5c505886	14	11	B|C|H|S|T	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|q	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
82b39ac9f36c16394149	5309ee1c21302032a691	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
82c01cc9cbf8d412a0cb	fcb9fdea4bbf6cf33de9	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
82d61d5d304c653cc21b	237018c3d9565c9752d2	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8309def94044251161f6	f11d44a88581ca51322f	62c544e4108c60c3227b	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
834825c61d048a6b5628	bc7e4958f2242f36b088	4ad4f33a1ebbfa6077c6	61	36	B|C|H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che|q|s|sh|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
837354524f54595073fb	439cc4eabd50ee8ec566	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
837ed2b519625a9eba19	139c0035c1891c557fe1	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
83f7e7adedddfb7ab38b	7f9af396a136717f11c9	fb61c4e2699f5c505886	2	2	B	OTHER_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
846a673cde7a4a14a1fd	f5d34e7a6f3c6b03647a	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
84863debf7377a2390af	3f60cf76ef1446d6b82a	b4cf3d4564167ed1daee	6	6	H|S|T	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
84b16723bf54eaff66a1	20503b4bd0b6ed634db2	b13789bf2874739e46f6	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
84d55e7f6ac6ba96fa87	59f9cbdcf9f669279c27	dda0ce94b28cdae70cfa	8	8	H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
84ef69bee8640ec05735	779308c5960e57babb52	fb61c4e2699f5c505886	1	1	H	HERBAL_A	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
84f0c8ce83b416de9c93	7f80ca2a36b57bfd06a6	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
84ff25b533707c1cbf0c	176d0f9392a9418505f2	c63952e1036200b3720a	4	3	B|S	OTHER_B|STARS_RECIPE_B	sh|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8504446b7104d0a67b68	22a1119c158d3f855378	fb61c4e2699f5c505886	1	1	B	OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
858912ef28543a9e2794	142f72a49d8dfc1ec02f	62c544e4108c60c3227b	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
859120be2bf2eed14066	156032c4d57bcdd042c0	b13789bf2874739e46f6	3	3	H|S	HERBAL_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
859341e4d41032317f7c	16550c8655f92a73fedb	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8601da2c9ed7026b15cc	8eee4fd1323fb7c01e50	62c544e4108c60c3227b	1	1	P	OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8623ef1ff2fe8913e122	2911e30d84527918967f	c199e523e70f794422c4	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8631c98251ee8afbf9ca	c809b41bfd058387d761	b13789bf2874739e46f6	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
865b6a2249de3a9c0b7b	16d9afd7d08c9ed5e189	fb61c4e2699f5c505886	2	2	H|S	HERBAL_A|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
866a5b612c43648213f5	38bacfe1aa90e707b837	dda0ce94b28cdae70cfa	4	4	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
870979b9f2938e300e4c	3f5c78eae2d2d5658dd8	b13789bf2874739e46f6	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
871075faec0bb1cba4a4	87ef05668cfac7053807	fb61c4e2699f5c505886	1	1	T	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
871a707a673980962f13	985d50cd5d249a85b654	fb61c4e2699f5c505886	1	1	H	HERBAL_B	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8722bb1931f4214f6c8d	298eae14a558b000330f	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
87330650f08e45b4fe63	37a794ed663581d5152e	fb61c4e2699f5c505886	4	4	H|S	HERBAL_A|OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
87411f84689b4f93a303	2f533828e42583271055	b13789bf2874739e46f6	19	13	B|H|S|T	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|q	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
874488a46fc5516e8e4a	c92f077165601f578f02	fb61c4e2699f5c505886	3	3	H|S	HERBAL_B|STARS_RECIPE_B	sh|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8784f4cba096c726a4fa	5ba041cbd06d218cffcc	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
878da73c32f56dc026fb	9bd5406fbeabc7ea691e	fb61c4e2699f5c505886	1	1	T	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
87f18dc4d039f4ff9ddd	141e804e5eb51f4f208c	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8817c5c8da38a9bbf650	19faea19fb446295c8f1	c63952e1036200b3720a	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
882cabc6245556f3f671	7b539168b756df330a5c	dda0ce94b28cdae70cfa	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
883a6708116c342cb10b	bc1de9bb397f1e8b479b	dda0ce94b28cdae70cfa	19	13	B|H|S|T	HERBAL_A|HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|ch|che|d|s	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
8857c8372cadcef2f9ac	30df74a3bf2f307da1ef	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
889b616f28282759b640	0d3da4d1cbf166a5b273	fb61c4e2699f5c505886	2	2	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
88a79e3e8f086d6d3412	4938b9a8ecae199376aa	dda0ce94b28cdae70cfa	3	3	B|S	OTHER_B|STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
88b7539d0f6505d85874	9feae1594314657872c2	b13789bf2874739e46f6	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
88b94836ca3cd2784ff6	c5dd53002b5fec7870e7	fb61c4e2699f5c505886	1	1	B	OTHER_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
88c4944d480911ab55fd	df97f0d18162f7989c66	c63952e1036200b3720a	1	1	B	OTHER_B	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8912ca18f1e68bfb0383	9f9f152e219fcd7f15d5	fb61c4e2699f5c505886	1	1	H	HERBAL_B	s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
893c570f3fa3fce99711	f0fc70d6ca6a7c39d9af	fb61c4e2699f5c505886	11	9	H|S	HERBAL_A|STARS_RECIPE_B	NONE|ch	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
89484f636712a80507ae	78aadc054bec3c4f5d64	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
898ae3729f6e531dc689	3f9a43305350bb01ba74	b13789bf2874739e46f6	2	2	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
89b1258c116d57840bb5	995e2dc77e5086a261d2	fb61c4e2699f5c505886	1	1	H	HERBAL_B	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
89ea773046e75e57c40a	79e3d306f1fa563218d8	fb61c4e2699f5c505886	1	1	B	OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
89f613a9773908979d66	2b2f2e565ac77dd7e6f6	14f61b2e6c7e509c17a0	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8a05fc8077e9d5ab8f5c	a2c3f69799c2334362cf	fb61c4e2699f5c505886	1	1	P	OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8a48f9fb20158cd57f38	fc7f4371c5ee8dcea6da	fb61c4e2699f5c505886	3	3	B|H	HERBAL_A|OTHER_B	NONE|ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8a9bd9c44dbdd1dc7536	0a49fabf87dc9ef2d56e	c63952e1036200b3720a	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8ac4270cdec107a5729c	61fe0ebfb97cae6f1f4d	fb61c4e2699f5c505886	4	4	C|S|T	OTHER_B|STARS_RECIPE_B	NONE|che|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8ad80c4874763ca61281	543d81944fda9c5be916	fb61c4e2699f5c505886	2	2	B|S	OTHER_B|STARS_RECIPE_B	d|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8aedd154964a78e555d6	e2907e3cd8f68b7a26e4	b13789bf2874739e46f6	1	1	B	OTHER_B	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8b145e0bbc1ded0d16e1	181b892b1d0409ed7cdb	fb61c4e2699f5c505886	2	2	B|H	HERBAL_A|OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8b259058af3bd416bf58	648db740209a1ea11d50	5db18e798bfd04493555	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8b8ee9e121ddb676890d	a9272772e1842d5a2ff1	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8c0cb2a3094c67be08a7	f04fc6199016a196eca1	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8c2c292a8ce2e18182ca	7f7835e6386ee8405346	fb61c4e2699f5c505886	1	1	H	HERBAL_A	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8c5ca9626c05f425351c	bc7e4958f2242f36b088	c199e523e70f794422c4	14	13	H|S	HERBAL_A|HERBAL_B|STARS_RECIPE_B	NONE|ch|che|q|sh	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
8c97dfde96fbc78e3355	38d02f52798a11c40709	fb61c4e2699f5c505886	13	11	B|H|S	HERBAL_A|HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|ch	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
8ce950c5b4db35ce65af	0a5a928f697aee28c2c2	b13789bf2874739e46f6	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8d2703f8e348ad34bc9a	ef99456a1a0cb7df38c6	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8d6b6d8824c5773efcb8	247468a417f992da65db	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8da3a2bc411509447043	80f8b8e613aa73225502	b13789bf2874739e46f6	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8db6f243323e2f4971e1	f5c04064db3fc83c3e3a	fb61c4e2699f5c505886	6	6	C|H|S	HERBAL_A|HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|ch|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8db84b78798ce97e676d	998bb458d3a16a4dd5bb	fb61c4e2699f5c505886	1	1	H	HERBAL_A	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8ddb6c4cf549a5cc74dd	6c2538c20d78a0530451	fb61c4e2699f5c505886	4	3	B|H|S	HERBAL_A|OTHER_B|STARS_RECIPE_B	NONE|d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8dec321c28593bc71b0f	b199ede1f4aa79515e45	fa436db0093634469c20	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8df63f40fb7c53ea3c8b	70bf31bbe20efd46da95	b13789bf2874739e46f6	6	6	H|S	HERBAL_A|HERBAL_B|STARS_RECIPE_B	NONE|ch|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8e3988d0930e1676e805	519b9c8870b2abbd5a9b	dda0ce94b28cdae70cfa	6	5	H|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8eb7fd1b3dfbec43a38d	5309ee1c21302032a691	dda0ce94b28cdae70cfa	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8ec73946b3c5740b3470	75e3aa11aa67cfea4b1d	fb61c4e2699f5c505886	1	1	H	HERBAL_A	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8ef77d10d58852f5fefb	2233f14ee3a001a9c441	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8f1f24b1ca07a6eb73b3	1cb1207d2df6a9b9f77f	fc65210860ff69184fdd	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8f26dab80addc4a0bd9b	150508dd739b82333efa	b13789bf2874739e46f6	3	3	B|H|P	HERBAL_A|OTHER_A|OTHER_B	NONE|ch|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8f412fce8497a1212420	0278648f3e03f3ee8c44	b13789bf2874739e46f6	1	1	B	OTHER_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8f75cf51d8e82436c62e	623750fb18f4e076adf7	b13789bf2874739e46f6	1	1	C	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8f9f4a364cf5de89b343	15c7c70994930e8c0ace	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8fd7311481f973a41d61	a70f2fd3411d85e0016d	fb61c4e2699f5c505886	2	2	B|T	OTHER_B	NONE|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8fe34d82c96a9693169d	5dee182ef435fd7cab10	b13789bf2874739e46f6	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
8ffe5b161af62998101d	66b2ff3418bcc3935a65	fb61c4e2699f5c505886	1	1	P	OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
902080af10e9d6c9167b	a211995bc60635da5c83	fb61c4e2699f5c505886	1	1	B	OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
90309ce4f92789932755	3f91a9462168d58a40e2	62c544e4108c60c3227b	1	1	H	HERBAL_A	che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
90381a455722df5488dd	b755be32aef1a4b6a1f1	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
909b5bf52271572fcf10	207b78a72b395b496aed	b13789bf2874739e46f6	10	8	B|S	OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
90a896b0b956ecf40e5e	f81fb15aa77affb7bc54	62c544e4108c60c3227b	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
90aba5083871d678146e	7754ead9f3354bf7dbe9	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
90bcf0a9ec0ef56399e6	9feae1594314657872c2	9a86ad2c9bcdc4433a17	58	27	B|H|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|q	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
90beaf16db3c33235798	762e829b070ff69a4169	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
910053efb916a40bdcd5	5a30512194bbb4ce1ab9	fb61c4e2699f5c505886	1	1	S	OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
9128caa349397e32e77f	3ed0dc71c3d2ef205183	b13789bf2874739e46f6	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
91384eaed73410935d3c	967f4fbeb4191a5079ba	dda0ce94b28cdae70cfa	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
915ebbd0adae27edd2c3	8dec2e3cbba0a8894d05	efb640ea3962203fc833	2	2	H|T	HERBAL_B|OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
9178bbf495d7265dd036	68c7c5cbfaded5fa81f1	fb61c4e2699f5c505886	1	1	H	HERBAL_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
91918e94a6d2c6bd6412	f11d44a88581ca51322f	5db18e798bfd04493555	2	2	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
91a723232d098de8b295	0dc9fc0227b9b69e417a	fb61c4e2699f5c505886	1	1	H	HERBAL_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
91d7582556bf6a5098c0	f444e0af325f296d8d7c	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
91f552c0d5977321c973	4b5ba4d9abed8d99f709	b13789bf2874739e46f6	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
91fd1c0da09c2c409ada	a9bcbe019ef7e13fef7c	b13789bf2874739e46f6	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
92000e2e5bf979b20340	61fb9ff6ea33b34df604	fb61c4e2699f5c505886	1	1	T	OTHER_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
9201b472bca2cc459f05	879b8710321bade9dd06	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
9247e38d29c79a0d2fa5	ebe7ea67c0b5444dccbf	fb61c4e2699f5c505886	4	3	B|S	OTHER_B|STARS_RECIPE_B	che|sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
92b444b800abfb3c1376	6e43cc570f9a72178b0c	c63952e1036200b3720a	1	1	H	HERBAL_A	che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
92cf19295da9f3f5c6b2	42eb91b1211e2a229c77	fb61c4e2699f5c505886	3	3	H|S	HERBAL_A|STARS_RECIPE_B	NONE|d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
92da4decf3118d67d287	4778eeea44e5b16a12df	fb61c4e2699f5c505886	2	2	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
92db57ba2068548003fb	439cc4eabd50ee8ec566	dda0ce94b28cdae70cfa	1	1	P	OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
92e43836d82f98bf02d3	e391f2f858a2d7d9ac27	fb61c4e2699f5c505886	41	27	B|C|H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	d|sh|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
92f63b9e1eb2821a9268	af6222b1c73b241e4dd8	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
9349cd552a5c2c193083	d9c3c957a9ce7c6da70a	fb61c4e2699f5c505886	1	1	H	HERBAL_A	s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
9390fa68d31cac12337b	f8c9cab552791dbe7d6e	fb61c4e2699f5c505886	3	3	H|S	HERBAL_A|STARS_RECIPE_B	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
93b09ba373234e18f9d1	353db1b2c97a701c2944	b13789bf2874739e46f6	2	2	B|H	HERBAL_B|OTHER_B	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
93cd4eb18dc813323db1	97dc48aef97df45d34dd	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
93e2242dd2f4f9900f73	10135acf4fa46cf7e36f	c63952e1036200b3720a	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
93f69c38fdedee1598e9	89e740e77601c3894733	9a86ad2c9bcdc4433a17	2	2	B|S	OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
941b60e214211acad77a	ea387ab9ed568f520be7	b13789bf2874739e46f6	3	2	B|S	OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
9437caf104b94f823311	df97f0d18162f7989c66	f217eb91add9e43ad300	72	42	B|C|H|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che|q|s|sh	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
945eaf27c317fb3eed8e	9fc2ed187929356951d7	dda0ce94b28cdae70cfa	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
94ac15bacffa44be81b4	1dfce2983807aea0c000	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
94b11898e99bfdd08ba3	24566e7a033eed4d94fe	c63952e1036200b3720a	1	1	S	OTHER_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
94bbadebe076bee56cbb	a7cb92a2974b76251f16	fb61c4e2699f5c505886	1	1	T	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
94c39de4e9dd64afdea5	156f16f4d21020d64c83	b13789bf2874739e46f6	1	1	S	OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
94df4847b7b16c98394a	fa14a1af9bdd47d4b68b	fa436db0093634469c20	17	11	B|H|S	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|che|q|s|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
95005c5560f67a5f271d	488ff6a9c5e4cc2608aa	fb61c4e2699f5c505886	2	2	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
