evidence_class	holdout_role	semantic_role	coverage_state	consensus_group_id	locus	page	grammar_scope	code	kind	group_index	group_count	factual_position	family_surface	zl_sta_codes	it_sta_codes	rf_sta_codes	left_boundary_profile	left_boundary_support	right_boundary_profile	right_boundary_support	descriptive_only_full_corpus_tags_excluded
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.27|C005	f82r.27	f82r	CONFIRMED_PROSE	+P0	P	5	8	CORE	CLJBA	C1 L1 J1 B1 A2	C1 L1 J1 B1 A2	C1 L1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.27|C006	f82r.27	f82r	CONFIRMED_PROSE	+P0	P	6	8	CORE	DAQKBA	D1 A1 Q2 K2 B1 A2	D1 A1 Q2 K2 B1 A2	D1 A1 Q2 K2 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.27|C007	f82r.27	f82r	CONFIRMED_PROSE	+P0	P	7	8	CORE	DAQKBA	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.27|C008	f82r.27	f82r	CONFIRMED_PROSE	+P0	P	8	8	LAST	BAKJBA	B2 A1 K1 J1 B1 A2	B2 A1 K1 J1 B1 A2	B2 A1 K1 J1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f82r.28	f82r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f82r.29	f82r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.30|C001	f82r.30	f82r	CONFIRMED_PROSE	+P0	P	1	9	FIRST	DAQKA	D1 A1 Q2 K2 A2	D1 A1 Q2 K2 A2	D1 A1 Q2 K2 A2	LINE_START	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.30|C002	f82r.30	f82r	CONFIRMED_PROSE	+P0	P	2	9	CORE	CAG	C1 A3 G1	C1 A3 G1	C1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.30|C003	f82r.30	f82r	CONFIRMED_PROSE	+P0	P	3	9	CORE	KJAB	K1 J1 A1 B2	K1 J1 A1 B2	K1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.30|C004	f82r.30	f82r	CONFIRMED_PROSE	+P0	P	4	9	CORE	DAQKA	D1 A1 Q2 K2 A2	D1 A1 Q2 K2 A2	D1 A1 Q2 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.30|C005	f82r.30	f82r	CONFIRMED_PROSE	+P0	P	5	9	CORE	LJBA	L1 J1 B1 A2	L1 J1 B1 A2	L1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.30|C006	f82r.30	f82r	CONFIRMED_PROSE	+P0	P	6	9	CORE	DAQKA	D1 A1 Q1 K2 A2	D1 A1 Q1 K2 A2	D1 A1 Q1 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.30|C007	f82r.30	f82r	CONFIRMED_PROSE	+P0	P	7	9	CORE	BLJBA	B2 L1 J1 B1 A2	B2 L1 J1 B1 A2	B2 L1 J1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.30|C008	f82r.30	f82r	CONFIRMED_PROSE	+P0	P	8	9	CORE	DAQKBA	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.30|C009	f82r.30	f82r	CONFIRMED_PROSE	+P0	P	9	9	LAST	CAB	C1 A3 B4	C1 A3 B3	C1 A3 B4	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f82r.31	f82r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f82r.32	f82r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f82r.33	f82r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.34|C001	f82r.34	f82r	DIAGNOSTIC_NONPROSE	@Ln	L	1	1	SINGLE	AQAC	A1 Q1 A1 C1	A1 Q1 A3 C1	A1 Q1 Aa C1	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.35|C001	f82r.35	f82r	DIAGNOSTIC_NONPROSE	@Lt	L	1	1	SINGLE	BACAB	B1 A3 C1 A1 B2	B1 A3 C1 A1 B2	B1 A3 C1 A1 B2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.36|C001	f82r.36	f82r	DIAGNOSTIC_NONPROSE	@Ln	L	1	1	SINGLE	AQAB	A1 Q1 A3 B2	A1 Q1 A3 B2	A1 Q1 A3 B2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.37|C001	f82r.37	f82r	DIAGNOSTIC_NONPROSE	@Ln	L	1	1	SINGLE	AQABBA	A1 Q1 A3 B2 B1 A2	A1 Q1 A1 B2 B1 A2	A1 Q1 A1 B2 B1 A2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.38|C001	f82r.38	f82r	DIAGNOSTIC_NONPROSE	@Lt	L	1	1	SINGLE	BACACA	B1 A3 C1 A3 C1 A2	B1 A3 C1 A2 C1 A2	B5 A3 C1 A3 C1 A2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	EXACT_FAMILY_WITH_ALTERNATIVE		f82r.39	f82r	DIAGNOSTIC_NONPROSE	+Ln	L												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.40|C001	f82r.40	f82r	DIAGNOSTIC_NONPROSE	*Ln	L	1	1	SINGLE	CACACB	C2 A1 C1 A1 C1 B2	C2 A1 C1 A1 C1 B2	C2 A1 C1 A1 C1 B2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	EXACT_FAMILY_WITH_ALTERNATIVE		f82r.41	f82r	DIAGNOSTIC_NONPROSE	=Ln	L												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.42|C001	f82r.42	f82r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	SINGLE	CAQABA	C2 A1 Q1 A1 B2 A2	C2 A1 Q1 A1 B2 A2	C2 A1 Q1 A1 B2 A2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.43|C001	f82r.43	f82r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	SINGLE	BABAB	B1 A1 B2 A1 B2	B1 A1 B2 A1 B2	B1 A1 B2 A1 B2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.44|C001	f82r.44	f82r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	SINGLE	ABAG	A1 B2 A3 G1	A1 B2 A3 G1	A1 B2 A3 G1	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f82r.45|C001	f82r.45	f82r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	SINGLE	AQKAC	A1 Q1 K2 A3 C1	A1 Q1 K2 A1 C1	A1 Q1 K2 A1 C1	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
