unit_id	edition	page	physical_folio	star_ordinal	locus	rays	tail	color	provenance	open_host_sha256	body_host_sha256	claim_state
db9c78369b551fa969ee	ZL3b	f115r	f115	10	f115r.35	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	6012b82f12f99ec799278443f679329427a2ec06f14825a735cf081257924940	aa62bf702a39387912d46a08511ccff6aba8831376e0ba2b44da18baa6a20705	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
1d39b2bd7ff938c7fbea	ZL3b	f115r	f115	11	f115r.37	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	3240c1e8c27558f6929474862010507a6cc5ae39194e8fa166d1e04a69b5caf4	61125af1b945ec4a48f07cb2b3d615156e62364bb257bfe9ec0fa17759afda02	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
4a3375fd28065a8c55fd	ZL3b	f115r	f115	12	f115r.40	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	6d796ccddb97fd04933bacf0a90ec96d9620255b031df87f99ecea4cd60bda6d	9b25e4bf983530d81c378f3de69bb3b91f1a71465b5db5beceb0f977572f8b4e	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
002d5a2408a7bf89e7ad	ZL3b	f115r	f115	13	f115r.42	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	7f458878a0b5e4aaa6c44066b0859c03207095e361691b79cc563991e02c69f5	c1af1c7aa587dcb0d9095eb33a34f2d58dbe30363a8b2980c30a6bdbc9ad8f5d	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
9dcf1b766edb90101132	ZL3b	f115v	f115	1	f115v.1	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	4dcea23aeeafad838985336cfeec7875d4cd34253215c0be592af6d02576e92f	bf9270eb20ff588dd6d3fa729e07a019bb46f846a53ff9af85967e2d0a133ee4	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
f7eb1cc96f0991870d64	ZL3b	f115v	f115	2	f115v.6	8	1	--	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	849888e4c51cc29de82eae06b2bc3aa0189e68e9a08616fc32d7e276ccde7ee8	688421af59ca8dff053c583170c5bb7ce5a8a65bc54abc8de4ece39f58610c36	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
4a8c490254d0e05f0bc5	ZL3b	f115v	f115	3	f115v.8	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	67e1dbff4a7513829eebae97f61286a4f6276524463fa516dbbb69832db8fef5	5e0c53a27c91d2273376b39d4fb1f487e18c3bf4d28b8d7e041c0741f9c3ef69	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
ddc7a7dacd224475f6f2	ZL3b	f115v	f115	4	f115v.11	8	1	WHT	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	35d069edc7187ad6943bc926014f0e5300dad9ec35f4ed07a4b4d93fd7913908	f758bb03ea26e9dea7752216bc28e9d0a1f7b57ee281cfbe7b6cd88d318a13e5	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
3a20a56b7f19b07b24f5	ZL3b	f115v	f115	5	f115v.13	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	cf4780cabed93284d4e8ccbd29e211101ef9f34a7470f2b91388763709107e96	2935b96a042502df2da9fc16ae30e556cbefa83ff0d8e9e6c4b1457352b7360e	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
af377fcf36dd10d23697	ZL3b	f115v	f115	6	f115v.18	8	1	WHT	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	e80438a5acc561aa265fdac6d63dbe108453993a30cd32c74332c302d023eb16	cf766db6d30571db5156e5bfb5c333a03da7ca4dd86318321827aeb9a165f801	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
81a836c26497956cf6a6	ZL3b	f115v	f115	7	f115v.21	9	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	8c309566aee38a2b013836abad06589d648fb6f72c0ae0da6231b55aba1c3fd8	91e27e967baf7e3e40f662fb7d22430d84ef108ada54334b82e82f7ef5c0739a	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
26c730897597d8e93c83	ZL3b	f115v	f115	8	f115v.24	8	1	--	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	9c1b6818f8edef2804f43ad51a978d34abc56d2f1dc5bac0565f73702bc825ea	d4d48c003830b6cd493b3c0166cd8533d3a217c23a0a7b08ecc7f99a72de4b20	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
71ab10eeab227c0ca4e4	ZL3b	f115v	f115	9	f115v.29	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	7837eab0e88213181e120485a4d1591c1420fe4d665ae6eca5a64478614863e5	b44c0cc9dd6da1451946da16a36fa1a701b4bbd3c63c4337666de9cb8ca09af7	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
11a9c63d43e971dfeb84	ZL3b	f115v	f115	10	f115v.31	7	1	--	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	97786e75b7361bbe3bf1842095e682d41e2c8bac65991129024c12fd8a871de7	be7162586eb64410c16e5842fec1c47c7499c9716276d3bc6376501a4b48997a	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
041ec58909d7c3d9b8dc	ZL3b	f115v	f115	11	f115v.34	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	f32c32560ef5b621547e4b156e0be5bc45f28d9706d2110952ce69f4d1168fb5	7a2d0b1818091c586a4fca21b4b123c948fb99f7c102d3cbdc6947304ee70120	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
f3823d52f444f9ab6ba9	ZL3b	f115v	f115	12	f115v.37	8	1	--	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	225c9381ccb932883c499ae13f6886228844425964bc8dee1cb3eebc60d2da92	026cc580e8ff0bdd59ec69a510d732e1abd9512c36692946bbd5962f37f79299	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
25e80a0ba0ec5138e5d5	ZL3b	f115v	f115	13	f115v.41	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	a5c02d44a6e11b1124953ee76884bdbf61435669beccea51dd18a3371c973739	ec7f8a3d88ea01998ac1b28f4ddd6c2644189489a3f455f6040218eb8fc14971	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
6db80f0ee8c008a15cee	IT2a	f104r	f104	1	f104r.1	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	0c9dd3fbbde6bdaaac6b8ec3db13fd1dcbf538c385273293ccd7ae3e55c62800	66176b490062c786f27da167fc6a6041586710860371a29e2976aee237108501	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
3dadd253fb35b8d6ec30	IT2a	f104r	f104	2	f104r.5	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	3b7627b463986a443d6d0a7dafe1f10bd667125af67981c00a66020869f1b4a5	811d25c9ae4144265313bf629ce59ebe5640d90a39a37e54f112b8e5c0548145	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
c0c387a77199dfc7035c	IT2a	f104r	f104	3	f104r.10	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	866b08c8ea2f02fe880938a025feea8d6efd2054cb6fc0ffb3c13eeaaa92f785	334604700f662d67892087558d4de2649490801926896a6eed468749523966d1	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
c2c04818678da6b158be	IT2a	f104r	f104	4	f104r.12	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	4c3d23771b1fa6bb61045b33ee8a80eda5e1235476504b2e6496d08590c17f1a	f43cc0fcfb1c96f16c2af0e4537d203e2f5fe4f0666596de5709f99e847ce568	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
e4e3da7e471a6aabadd3	IT2a	f104r	f104	5	f104r.16	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	4bf91b4fed4ae0ed457d2a5707be717fc9ceca74cc2c9cd0ae5e91103dff5122	a32980a8a63699a515a31c3cd16ec2a39c894e26cc1b8514998b9163227f8165	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
53baeee0bf0048479ea7	IT2a	f104r	f104	6	f104r.19	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	5c9312a7dfc2f0b597e26fd47aa4f9ede045f520d43b7ba7fe812ae923003abe	3f53ce6856c878357487fccf40d9e936afb1f26f22ef6adc4f2b2283aeb0f937	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
c2e6982ccbbbf727afaa	IT2a	f104r	f104	7	f104r.22	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	bacc53969d74eadde53de850798a6e8ede11e8b3c259568ae9257350080dfc52	f26ccc08bf089da16bb533e977569beb269862ef357ca37776d7485d13ea6daf	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
d2b9774893da031bc9a8	IT2a	f104r	f104	8	f104r.27	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	84c83325db779df1c7912ddc2f42f6e44656396b3796138d0ff137ebfd11536e	96bbe8806e0d0327ea2b533f7310bd418b54c52cd76661ba808019a307481c01	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
208fe32ac45f8b2be542	IT2a	f104r	f104	9	f104r.30	9	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	bdffe53d63eb931dcd6707fd7f8ccc0178a54fce8681c921db208bc31ac114c4	ae42393cfca4b5904bf3918feedee6cc471c28c51d78f588f19d21598d164b68	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
6b378a31637695966854	IT2a	f104r	f104	10	f104r.34	9	2	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	13c3ee8b7eb8489d0f0c8ea9a2808feeda21a5c9867a29777793d38b38202a0a	94893aaa45a86267d4013b8aae36acaa7e3ee7c30e8e4027132655b2e670fdad	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
2718be2e4ac01f6a0cd9	IT2a	f104r	f104	11	f104r.36	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	9f70ce98425edcfe45faada3a64c882ea8fd3d9d19c84a568cec6f5562e81709	e5dede0b95337a0a6c29fbac873ebac80504d1b424d066d764290b89aa72a2f4	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
dec7621062ddc0ea76ab	IT2a	f104r	f104	12	f104r.39	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	50f545b3203208b7f52acd578d1760afc91a7e881a3529cb724449978fcc5a4e	674be1edc0a55d7be701dcb35e85342d7348e775f3874aee14947a539505efac	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
9af3e52fedd781165858	IT2a	f104r	f104	13	f104r.43	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	5ee4e773fcb786b1993ffee8e64029f5a8b6b42ce852f87481ca1fb19a03177e	f5298b2a02af7ca718c2bc7d7cfb0031994d1a04f2ec4403e2788dd10a72c492	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
c19fc6a6cac58136174d	IT2a	f104v	f104	1	f104v.1	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	c05f273cbf7d88bc438eed3090670e47b5fcc771157905b50228dfadc1aeaba2	1bfba3402f56d6e1d20a744af8d05c08676f6da3ea42ad29dd72d01cbd113495	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
27f6ef1916acea076c71	IT2a	f104v	f104	2	f104v.6	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	5474537fe54ef0a8ca2b3c4475f4005b71bf3dfed2f128f6182a32c0f1613e36	b276301b3c7c6a13f3b98278a03c9fb32c4b9f4a9e40d365bfe5aa42a8044897	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
515bdb73d46919d19d88	IT2a	f104v	f104	3	f104v.8	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	54b121bbf9fcd454528bef775fe076e7486e11bcfc7a7116faf886f926cf31a3	c9933c04a08f249426df2658fea3ba30eb7150716aee29b8579153dfed142a70	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
10795b2c68591dbd69a8	IT2a	f104v	f104	4	f104v.12	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	565d399d55e56db93efa1ed4e61f8ea5aa064c69f634a4099af6f0e2ab2dc674	c7c567bec6240d6e504da68a7b77b76bdee2b86ec86fb01857548e2cdd83a520	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
3b68cf14da5e100ff54a	IT2a	f104v	f104	5	f104v.15	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	bd43663fdc66d4d9bcac1bf00a918fee051cfc28d9b82f452a145b9ac6a035b6	293a19ccfcaa9c5b5abee8dee327393e92e53dd7f96075dc7ac378e86101fee2	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
52f88783264e5c664dfe	IT2a	f104v	f104	6	f104v.19	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	565757d4bd7bb0a53eb16eb42cfa23bf8c407716434d89b5d4c8d88e2d0927ca	d6e4b4fccf5ef7907864f6d1c01514981ca094b61a2bb984bbc9b83948efcd29	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
fa269fff9590a81b4d47	IT2a	f104v	f104	7	f104v.22	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	12656faf82f72ea95588b5b3802bc828252a22d622fcd55bc9ae0d6e1cc3f194	3dfbeda55db3dd7c1ee2b3e1436cbb171e3a11d821f03e5405c0438250e3caf8	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
f1aec5e07af57d0a98bb	IT2a	f104v	f104	8	f104v.27	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	d400c789036a1f96e315eb50e39dc31194f55c8b49e56638ee5318c76404565b	90606a9433ae40fcee141c3470cbd44a4b0440609d39c73edb4eaf444515c2bb	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
678953e80bb04ec3510d	IT2a	f104v	f104	9	f104v.29	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	1cc2a8f5061ec6aff7c6072b8105e32f4524c58c4007e05625a3af9f8170b97d	a9b03722796c7ac925f30b4fefe80909a745d163be494403fb9c2d3d1374b356	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
89586021de90748fde0e	IT2a	f104v	f104	10	f104v.32	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	27cc95edf83b2c49df4a00f6bbcfb38d22ed64ca7057c72939cccfabbf558eaf	d1975a793b110d6fbe69bc23b1fc97a985155549d8212cebc2ecd6f0de7237cb	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
b22003549202a23741ac	IT2a	f104v	f104	11	f104v.35	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	16dc9937de0980eb38deedeb145fe190d0cbd2c84532893991baf0759ccb9be8	b8e7f3e5b6b05a3659dc831d97a3e8bfd23292b6c294a0e5d856c67f17a3243e	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
cfad99921fb8b55360c1	IT2a	f104v	f104	12	f104v.37	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	cb26d9285638a49ad622a7bad0c5eaa4962c5ef16daab26ea09e00d95ff13a45	c6305030fb1c1b498483be358521f1beb049b103ba486c3a91a34cb325a32008	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
9ef3f65a27e1b7875ddb	IT2a	f104v	f104	13	f104v.41	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	426f61824070eaa6ef1fb05f689c48f6b41e332d181325de3af9a4ba75421c4c	d22695d5d4891f47fca059c915dc76c8cd87744f804dad28b2986fc964a95a04	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
d28645a7736065f3a169	IT2a	f105r	f105	1	f105r.1	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	bab0ccf768ccfd1ac60cd7e698dea67b1bb71d5d3d19ee6842936e1efe27c128	930d3076e16228f28b2c4d3c6b7bca48d6e12afc968e12141f25d6696a7c4ee8	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
5bd9bcc3ac34a6530b75	IT2a	f105r	f105	2	f105r.6	7	2	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	a8bd77ce840cdbcdce6e7fe0daae5605085f09bc5aac16d8082f619a7e9453f8	823d4ad1d9f1cd646ba2674f5509cd16150507057a41d98924c4f914459b91e4	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
1281633a13409752d3f2	IT2a	f105r	f105	3	f105r.11	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	b78af71b7d743f27fb9dd8b0585948b25f42e1423236dc6388ca30539214fcb4	08572a5cf355714bb05af71237d6c8070d7a54f1700b5f4a74ccd95787cc0c2a	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
ecc3fa016482e84f71e8	IT2a	f105r	f105	4	f105r.14	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	77351ad35187d8a6b1c6da024208488d6685caedadefb15d9c6d0f1660e4be21	fbe4f97bc8594a4a49eaf93291390de50d38cf8080a18f2a3cb911eaadb83281	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
208855dba9de0bfbdb62	IT2a	f105r	f105	5	f105r.17	8	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	bc29d2ca30e35ad064a07a4811ae6d27f5d44edb30d4743f2fb782575a734334	4966d52520fcab8e4ff9fbd347706532018302a381b489100f586dbea9364201	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
22f7e08a7615b0fa373a	IT2a	f105r	f105	6	f105r.24	7	2	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	49330958fb6873f16437d4ef8ad15a768e32958d975ff3a1fb45f62dd7643c90	a3adae5398012d8653e959f598eb9b099d55f03f3e99c089b57d3c1710726ba8	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
7071c5ab2dfdc4f067ec	IT2a	f105r	f105	7	f105r.26	7	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	44e1ec06f75ecb04ba1055b8d3a5cb3392095a606801709d43255907ac5db374	fe62dd1edbaec5523a057f557c516b100ebd7c49240300c79c96253655423101	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
578b304254e4a5919859	IT2a	f105r	f105	8	f105r.28	7	2	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	4f8bc3eff492d07d8aae56d0bbdab56cf0698ae7e793e73564cb0baa17a286d6	ae23bbf5a6b7f106cd8eee8a5353ebca34139f55195fba8f209d8e669177da8c	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
e85e6baacbb48d34d69f	IT2a	f105r	f105	9	f105r.31	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	7fc2ac88c1a2fa3e62941195e271641f2f79e9b9e533ffc5abdd7fe5d20e4c58	bb3aeecdb329f925a8f697a1c4946e62346a16023dbcf2db7a011050abd1c2c6	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
c190249e22b3007cc208	IT2a	f105r	f105	10	f105r.35	7	2	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	e3bb974c5fb3aad03695b9f8ec708b2448d852b74499c9705da55d1e9a5bb049	324cc72c36d83feea68a403beb7d9782ea9ac256c865556687714d29f40cabd2	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
36658c918cd5c3987ef3	IT2a	f105v	f105	1	f105v.1	7	2	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	a2e5672594b2119cf57e737bc4bf5f990820f493b7fc95d442c187fdb0def43e	8339763b5bb3470083853d3649a01deb812d42b7d218c21846a0708d192b5fcb	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
023c4735fe7b4d9c5a3b	IT2a	f105v	f105	2	f105v.5	7	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	a89a2601cb671cf15dd8cb065868eb89f2b1847b14ab58eb090deb864eaf6077	6d0955553e5033bd1fc88b40745825a8580d38d3f1312729bd700c751442c4fc	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
b0ad74b9016cc87d9493	IT2a	f105v	f105	3	f105v.8	7	2	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	ed106c779f00f54ecba4c639dbff246b30b1c7599ce2a646d2630b95ef4a3b89	53ac3e8517ab96aea5310b0fe826ca8b72b31e43b4792f2f8a90fb4d5f411660	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
f0dc171bae41c1fa61ad	IT2a	f105v	f105	4	f105v.14	7	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	79c6c58d5f8cc4bc49c68227a19cbecb7985c82608347a3ceb7896333038f9bd	eff6ddc935add078debaf6b878558a6c126c5a875f71f5cdc6f7ba58583774ab	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
b6c7e205748878ef08e1	IT2a	f105v	f105	5	f105v.18	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	ae4a2c958cf2d84237f7d01584569f79646adb485ec4c64a49a50dfe34c8671f	5bec2d2ae4b4f7650cda7ca8f214f3e7ef985722332f49e21ed3f1f5f68f4c21	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
d13044ddd75212bb6e2a	IT2a	f105v	f105	6	f105v.20	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	40ee5047f1b1f9c922d6a73e0d08cacf554b33250738c093355408c99ffa62f3	0019b347b5a99689d75db817e649a22f6930b7cfbd3357ab6bf9f98ab2e51d38	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
f1af057656bf3035f0f7	IT2a	f105v	f105	7	f105v.23	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	00573850b9ebd601aa15f402862a7f1e59c80457891942d03ae632538b43df7c	2a1266ef39ab28ed1680ce6558779645efccb227da1cf06fbbe48b29e0f8fa84	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
ffee775b800db66d3690	IT2a	f105v	f105	8	f105v.25	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	b00e8e001dcabd3cfd57e08329b7dd49fa6312d968d383778f4a1241142ae21c	656db3fd134eccbdbcb0a8a3685f85f80dd961fb0235929162c082dec9053abb	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
88ef7d1c351dadc1aefd	IT2a	f105v	f105	9	f105v.29	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	bdf77ace9a55fedfa7ff736b77dd6cf3f5b7d741a60f25cfb588dad868b8ce2c	7bba762bd29bb03745664cf161f125002ed657052060230843228046f0da19e6	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
1a45c5601ccb355253c4	IT2a	f105v	f105	10	f105v.32	7	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	82b7d9bd5229c223f592b44f282e53cb395bbdc1dd6f8562e35913453f235454	ed59198c1f80474d1d67b484935a93ed04f705a70f5f13e3eb76ca27106176f9	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
eeabe6c531a492300e0d	IT2a	f107v	f107	1	f107v.1	6	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	5379efeae2b4fb99dd4edd7cc5ef153e2cbf25f6c5de24c1c3e9dc3d6ff13059	1c50a9b438b71b28350fdf7dcccdc00d75f98c6cb2b53aa3d3e1dd0db9b730a7	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
ef768d9858f0321f9b2c	IT2a	f107v	f107	2	f107v.5	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	b27b8441b6a925e5e31c05be67af8560b5fbf4cc95ed3cd8b84a0651fc4855a4	c31bbffe83cbb535ecea759d4d66c0dd026e494e4e47d6719863dc1e193e940b	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
3f44b486b638e6a9e265	IT2a	f107v	f107	3	f107v.8	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	e67504c768b28a43df898495302b345a63764d9ccdbb986f824397d19ba97871	ce383e2d5fa9de47e5fc7915c063834f32a36bab105be44b48f51fc13d2f6288	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
7997dc9193101e3b972a	IT2a	f107v	f107	4	f107v.11	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	c45025634ab265db893cdec1c002e6567f431263cd4f5518eaa19212d5e6cc29	6349c9e310b9d1c3470f18a9b70ba1a6e3277a85160876c73598c67e9b0707b5	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
815c947dbc0259999872	IT2a	f107v	f107	5	f107v.16	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	f8759aa8e0c86c78d8ccdf664c48c3f2e1992edd33d7591fd3fdfa0069507d0f	eda4726e7da9d8012f5973dba57e588eaf6a6be78800dfdb894fe9f86ee9bc07	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
ffa80919cf3c855b7bd1	IT2a	f107v	f107	6	f107v.20	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	8a5ab463e8c7868fbe16265f55eb5390e4d560175a53a077a211241aefc4f8d4	e6d9332d0dbf03fcd7b81972ad663e6030eef2360c1eb822bea04320d675f189	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
6907d75f87c9840f4ee5	IT2a	f107v	f107	7	f107v.23	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	3befdad98f3e6998cc2a9965c163b3b47042e75473b38bdb71708c5280775c4b	ca2d6482dd9903fd493a9f20673c32a2e50a810a2b97fb44ccfdfb5b61672fdb	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
ee71075cae29e25eaa83	IT2a	f107v	f107	8	f107v.25	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	8b7f902c58c06c64b7f192f184ad5e56693eba77a3808361bf30f588592e3e46	e648cae455b1e9ae8895b35fe03e7d1b6cb713ff6800fe8a65c90bd89a63c5b0	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
62c22e096de69ff681ac	IT2a	f107v	f107	9	f107v.29	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	8d9348f3770aaedbf8a2374d00d28dbdbb67bcabea644991308b688f0fd99063	92abc074838e1f77dfe0000bbca9606bf7cd303a631faed048b7548ff7e077b4	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
051627006f27becf964a	IT2a	f107v	f107	10	f107v.32	9	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	ca4efd0612676a56182adc649c20bbc75929f69fa798ca4021466cca115b45a8	99c5a4de223b775b4983c5ed7bfe9a951b68e14ca95658ca21806234fc9ef546	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
