book	query_record	truth_dimension	truth_target_record	truth_set_jaccard	representation	candidate_pool	model_rank	reciprocal_rank	top1	top10	top_decile	normalized_rank	model_set_jaccard
Band4	NB_B4_R001644	ADDRESSEE	NB_B4_R001648	0.333333333333	RAW_GROUP_IDENTITY	554	370	0.0027027027027	0	0	0	0.667870036101	0.118343195266
Band4	NB_B4_R001644	ADDRESSEE	NB_B4_R001648	0.333333333333	RAW_CHAR3	554	299	0.00334448160535	0	0	0	0.539711191336	0.251785714286
Band4	NB_B4_R001644	ADDRESSEE	NB_B4_R001648	0.333333333333	PAGE_HOST_IDENTITY	554	315	0.0031746031746	0	0	0	0.568592057762	0.175675675676
Band4	NB_B4_R001644	ADDRESSEE	NB_B4_R001648	0.333333333333	PAGE_HOST_CHAR3	554	252	0.00396825396825	0	0	0	0.454873646209	0.264462809917
Band4	NB_B4_R001644	ADDRESSEE	NB_B4_R001648	0.333333333333	COMPILER_SIGNATURE	554	225	0.00444444444444	0	0	0	0.406137184116	0.269230769231
Band4	NB_B4_R001644	ADDRESSEE	NB_B4_R001648	0.333333333333	MARKER_AND_POSITION	554	115	0.00869565217391	0	0	0	0.207581227437	0.692307692308
Band4	NB_B4_R001644	ADDRESSEE	NB_B4_R001648	0.333333333333	HOST_PLUS_COMPILER	554	370	0.0027027027027	0	0	0	0.667870036101	0.118343195266
Band4	NB_B4_R001645	CONTENT	NB_B4_R001901	0.322916666667	RAW_GROUP_IDENTITY	553	2	0.5	0	1	1	0.00361663652803	0.256880733945
Band4	NB_B4_R001645	CONTENT	NB_B4_R001901	0.322916666667	RAW_CHAR3	553	163	0.00613496932515	0	0	0	0.294755877034	0.279069767442
Band4	NB_B4_R001645	CONTENT	NB_B4_R001901	0.322916666667	PAGE_HOST_IDENTITY	553	11	0.0909090909091	0	0	1	0.0198915009042	0.28431372549
Band4	NB_B4_R001645	CONTENT	NB_B4_R001901	0.322916666667	PAGE_HOST_CHAR3	553	110	0.00909090909091	0	0	0	0.198915009042	0.289940828402
Band4	NB_B4_R001645	CONTENT	NB_B4_R001901	0.322916666667	COMPILER_SIGNATURE	553	309	0.00323624595469	0	0	0	0.55877034358	0.210526315789
Band4	NB_B4_R001645	CONTENT	NB_B4_R001901	0.322916666667	MARKER_AND_POSITION	553	134	0.00746268656716	0	0	0	0.242314647378	0.857142857143
Band4	NB_B4_R001645	CONTENT	NB_B4_R001901	0.322916666667	HOST_PLUS_COMPILER	553	2	0.5	0	1	1	0.00361663652803	0.256880733945
Band4	NB_B4_R001645	ADDRESSEE	NB_B4_R001635	1	RAW_GROUP_IDENTITY	553	10	0.1	0	1	1	0.0180831826401	0.242647058824
Band4	NB_B4_R001645	ADDRESSEE	NB_B4_R001635	1	RAW_CHAR3	553	1	1	1	1	1	0.00180831826401	0.395454545455
Band4	NB_B4_R001645	ADDRESSEE	NB_B4_R001635	1	PAGE_HOST_IDENTITY	553	13	0.0769230769231	0	0	1	0.0235081374322	0.283464566929
Band4	NB_B4_R001645	ADDRESSEE	NB_B4_R001635	1	PAGE_HOST_CHAR3	553	1	1	1	1	1	0.00180831826401	0.40206185567
Band4	NB_B4_R001645	ADDRESSEE	NB_B4_R001635	1	COMPILER_SIGNATURE	553	18	0.0555555555556	0	0	1	0.0325497287523	0.35
Band4	NB_B4_R001645	ADDRESSEE	NB_B4_R001635	1	MARKER_AND_POSITION	553	433	0.00230946882217	0	0	0	0.783001808318	0.5
Band4	NB_B4_R001645	ADDRESSEE	NB_B4_R001635	1	HOST_PLUS_COMPILER	553	10	0.1	0	1	1	0.0180831826401	0.242647058824
Band4	NB_B4_R001646	CONTENT	NB_B4_R001926	0.35593220339	RAW_GROUP_IDENTITY	554	1	1	1	1	1	0.00180505415162	0.30303030303
Band4	NB_B4_R001646	CONTENT	NB_B4_R001926	0.35593220339	RAW_CHAR3	554	9	0.111111111111	0	1	1	0.0162454873646	0.379953379953
Band4	NB_B4_R001646	CONTENT	NB_B4_R001926	0.35593220339	PAGE_HOST_IDENTITY	554	3	0.333333333333	0	1	1	0.00541516245487	0.341666666667
Band4	NB_B4_R001646	CONTENT	NB_B4_R001926	0.35593220339	PAGE_HOST_CHAR3	554	10	0.1	0	1	1	0.0180505415162	0.38219895288
Band4	NB_B4_R001646	CONTENT	NB_B4_R001926	0.35593220339	COMPILER_SIGNATURE	554	265	0.00377358490566	0	0	0	0.478339350181	0.222222222222
Band4	NB_B4_R001646	CONTENT	NB_B4_R001926	0.35593220339	MARKER_AND_POSITION	554	128	0.0078125	0	0	0	0.231046931408	0.769230769231
Band4	NB_B4_R001646	CONTENT	NB_B4_R001926	0.35593220339	HOST_PLUS_COMPILER	554	1	1	1	1	1	0.00180505415162	0.30303030303
Band4	NB_B4_R001646	ADDRESSEE	NB_B4_R001748	1	RAW_GROUP_IDENTITY	554	9	0.111111111111	0	1	1	0.0162454873646	0.266666666667
Band4	NB_B4_R001646	ADDRESSEE	NB_B4_R001748	1	RAW_CHAR3	554	15	0.0666666666667	0	0	1	0.0270758122744	0.372141372141
Band4	NB_B4_R001646	ADDRESSEE	NB_B4_R001748	1	PAGE_HOST_IDENTITY	554	51	0.0196078431373	0	0	1	0.0920577617329	0.270072992701
Band4	NB_B4_R001646	ADDRESSEE	NB_B4_R001748	1	PAGE_HOST_CHAR3	554	34	0.0294117647059	0	0	1	0.0613718411552	0.352668213457
Band4	NB_B4_R001646	ADDRESSEE	NB_B4_R001748	1	COMPILER_SIGNATURE	554	291	0.00343642611684	0	0	0	0.525270758123	0.214285714286
Band4	NB_B4_R001646	ADDRESSEE	NB_B4_R001748	1	MARKER_AND_POSITION	554	537	0.00186219739292	0	0	0	0.969314079422	0.388888888889
Band4	NB_B4_R001646	ADDRESSEE	NB_B4_R001748	1	HOST_PLUS_COMPILER	554	9	0.111111111111	0	1	1	0.0162454873646	0.266666666667
Band4	NB_B4_R001647	CONTENT	NB_B4_R001652	0.373015873016	RAW_GROUP_IDENTITY	554	1	1	1	1	1	0.00180505415162	0.342857142857
Band4	NB_B4_R001647	CONTENT	NB_B4_R001652	0.373015873016	RAW_CHAR3	554	4	0.25	0	1	1	0.0072202166065	0.405639913232
Band4	NB_B4_R001647	CONTENT	NB_B4_R001652	0.373015873016	PAGE_HOST_IDENTITY	554	1	1	1	1	1	0.00180505415162	0.385826771654
Band4	NB_B4_R001647	CONTENT	NB_B4_R001652	0.373015873016	PAGE_HOST_CHAR3	554	8	0.125	0	1	1	0.014440433213	0.394540942928
Band4	NB_B4_R001647	CONTENT	NB_B4_R001652	0.373015873016	COMPILER_SIGNATURE	554	98	0.0102040816327	0	0	0	0.176895306859	0.347826086957
Band4	NB_B4_R001647	CONTENT	NB_B4_R001652	0.373015873016	MARKER_AND_POSITION	554	136	0.00735294117647	0	0	0	0.245487364621	0.733333333333
Band4	NB_B4_R001647	CONTENT	NB_B4_R001652	0.373015873016	HOST_PLUS_COMPILER	554	1	1	1	1	1	0.00180505415162	0.342857142857
Band4	NB_B4_R001647	ADDRESSEE	NB_B4_R001599	0.8	RAW_GROUP_IDENTITY	554	6	0.166666666667	0	1	1	0.0108303249097	0.280303030303
Band4	NB_B4_R001647	ADDRESSEE	NB_B4_R001599	0.8	RAW_CHAR3	554	26	0.0384615384615	0	0	1	0.0469314079422	0.356194690265
Band4	NB_B4_R001647	ADDRESSEE	NB_B4_R001599	0.8	PAGE_HOST_IDENTITY	554	8	0.125	0	1	1	0.014440433213	0.319672131148
Band4	NB_B4_R001647	ADDRESSEE	NB_B4_R001599	0.8	PAGE_HOST_CHAR3	554	11	0.0909090909091	0	0	1	0.0198555956679	0.387909319899
Band4	NB_B4_R001647	ADDRESSEE	NB_B4_R001599	0.8	COMPILER_SIGNATURE	554	52	0.0192307692308	0	0	1	0.0938628158845	0.388888888889
Band4	NB_B4_R001647	ADDRESSEE	NB_B4_R001599	0.8	MARKER_AND_POSITION	554	89	0.0112359550562	0	0	0	0.160649819495	0.785714285714
Band4	NB_B4_R001647	ADDRESSEE	NB_B4_R001599	0.8	HOST_PLUS_COMPILER	554	6	0.166666666667	0	1	1	0.0108303249097	0.280303030303
Band4	NB_B4_R001648	CONTENT	NB_B4_R001892	0.264150943396	RAW_GROUP_IDENTITY	554	17	0.0588235294118	0	0	1	0.0306859205776	0.170731707317
Band4	NB_B4_R001648	CONTENT	NB_B4_R001892	0.264150943396	RAW_CHAR3	554	5	0.2	0	1	1	0.00902527075812	0.31220657277
Band4	NB_B4_R001648	CONTENT	NB_B4_R001892	0.264150943396	PAGE_HOST_IDENTITY	554	4	0.25	0	1	1	0.0072202166065	0.242990654206
Band4	NB_B4_R001648	CONTENT	NB_B4_R001892	0.264150943396	PAGE_HOST_CHAR3	554	2	0.5	0	1	1	0.00361010830325	0.317073170732
Band4	NB_B4_R001648	CONTENT	NB_B4_R001892	0.264150943396	COMPILER_SIGNATURE	554	138	0.00724637681159	0	0	0	0.249097472924	0.304347826087
Band4	NB_B4_R001648	CONTENT	NB_B4_R001892	0.264150943396	MARKER_AND_POSITION	554	390	0.0025641025641	0	0	0	0.703971119134	0.4375
Band4	NB_B4_R001648	CONTENT	NB_B4_R001892	0.264150943396	HOST_PLUS_COMPILER	554	17	0.0588235294118	0	0	1	0.0306859205776	0.170731707317
Band4	NB_B4_R001648	ADDRESSEE	NB_B4_R001644	0.333333333333	RAW_GROUP_IDENTITY	554	123	0.00813008130081	0	0	0	0.22202166065	0.118343195266
Band4	NB_B4_R001648	ADDRESSEE	NB_B4_R001644	0.333333333333	RAW_CHAR3	554	95	0.0105263157895	0	0	0	0.171480144404	0.251785714286
Band4	NB_B4_R001648	ADDRESSEE	NB_B4_R001644	0.333333333333	PAGE_HOST_IDENTITY	554	107	0.00934579439252	0	0	0	0.193140794224	0.175675675676
Band4	NB_B4_R001648	ADDRESSEE	NB_B4_R001644	0.333333333333	PAGE_HOST_CHAR3	554	48	0.0208333333333	0	0	1	0.086642599278	0.264462809917
Band4	NB_B4_R001648	ADDRESSEE	NB_B4_R001644	0.333333333333	COMPILER_SIGNATURE	554	207	0.0048309178744	0	0	0	0.373646209386	0.269230769231
Band4	NB_B4_R001648	ADDRESSEE	NB_B4_R001644	0.333333333333	MARKER_AND_POSITION	554	63	0.015873015873	0	0	0	0.113718411552	0.692307692308
Band4	NB_B4_R001648	ADDRESSEE	NB_B4_R001644	0.333333333333	HOST_PLUS_COMPILER	554	123	0.00813008130081	0	0	0	0.22202166065	0.118343195266
Band4	NB_B4_R001649	CONTENT	NB_B4_R001565	0.358024691358	RAW_GROUP_IDENTITY	554	2	0.5	0	1	1	0.00361010830325	0.272727272727
Band4	NB_B4_R001649	CONTENT	NB_B4_R001565	0.358024691358	RAW_CHAR3	554	3	0.333333333333	0	1	1	0.00541516245487	0.336257309942
Band4	NB_B4_R001649	CONTENT	NB_B4_R001565	0.358024691358	PAGE_HOST_IDENTITY	554	2	0.5	0	1	1	0.00361010830325	0.329411764706
Band4	NB_B4_R001649	CONTENT	NB_B4_R001565	0.358024691358	PAGE_HOST_CHAR3	554	3	0.333333333333	0	1	1	0.00541516245487	0.343642611684
Band4	NB_B4_R001649	CONTENT	NB_B4_R001565	0.358024691358	COMPILER_SIGNATURE	554	10	0.1	0	1	1	0.0180505415162	0.45
Band4	NB_B4_R001649	CONTENT	NB_B4_R001565	0.358024691358	MARKER_AND_POSITION	554	26	0.0384615384615	0	0	1	0.0469314079422	0.833333333333
Band4	NB_B4_R001649	CONTENT	NB_B4_R001565	0.358024691358	HOST_PLUS_COMPILER	554	2	0.5	0	1	1	0.00361010830325	0.272727272727
Band4	NB_B4_R001649	ADDRESSEE	NB_B4_R001563	0.6	RAW_GROUP_IDENTITY	554	1	1	1	1	1	0.00180505415162	0.274336283186
Band4	NB_B4_R001649	ADDRESSEE	NB_B4_R001563	0.6	RAW_CHAR3	554	1	1	1	1	1	0.00180505415162	0.361757105943
Band4	NB_B4_R001649	ADDRESSEE	NB_B4_R001563	0.6	PAGE_HOST_IDENTITY	554	5	0.2	0	1	1	0.00902527075812	0.316326530612
Band4	NB_B4_R001649	ADDRESSEE	NB_B4_R001563	0.6	PAGE_HOST_CHAR3	554	1	1	1	1	1	0.00180505415162	0.363636363636
Band4	NB_B4_R001649	ADDRESSEE	NB_B4_R001563	0.6	COMPILER_SIGNATURE	554	28	0.0357142857143	0	0	1	0.0505415162455	0.407407407407
Band4	NB_B4_R001649	ADDRESSEE	NB_B4_R001563	0.6	MARKER_AND_POSITION	554	5	0.2	0	1	1	0.00902527075812	0.846153846154
Band4	NB_B4_R001649	ADDRESSEE	NB_B4_R001563	0.6	HOST_PLUS_COMPILER	554	1	1	1	1	1	0.00180505415162	0.274336283186
Band4	NB_B4_R001650	CONTENT	NB_B4_R001613	0.310344827586	RAW_GROUP_IDENTITY	554	7	0.142857142857	0	1	1	0.0126353790614	0.238636363636
Band4	NB_B4_R001650	CONTENT	NB_B4_R001613	0.310344827586	RAW_CHAR3	554	4	0.25	0	1	1	0.0072202166065	0.359346642468
Band4	NB_B4_R001650	CONTENT	NB_B4_R001613	0.310344827586	PAGE_HOST_IDENTITY	554	41	0.0243902439024	0	0	1	0.0740072202166	0.245283018868
Band4	NB_B4_R001650	CONTENT	NB_B4_R001613	0.310344827586	PAGE_HOST_CHAR3	554	10	0.1	0	1	1	0.0180505415162	0.336082474227
Band4	NB_B4_R001650	CONTENT	NB_B4_R001613	0.310344827586	COMPILER_SIGNATURE	554	34	0.0294117647059	0	0	1	0.0613718411552	0.407407407407
Band4	NB_B4_R001650	CONTENT	NB_B4_R001613	0.310344827586	MARKER_AND_POSITION	554	202	0.0049504950495	0	0	0	0.364620938628	0.733333333333
Band4	NB_B4_R001650	CONTENT	NB_B4_R001613	0.310344827586	HOST_PLUS_COMPILER	554	7	0.142857142857	0	1	1	0.0126353790614	0.238636363636
Band4	NB_B4_R001650	ADDRESSEE	NB_B4_R001664	0.5	RAW_GROUP_IDENTITY	554	12	0.0833333333333	0	0	1	0.0216606498195	0.233918128655
Band4	NB_B4_R001650	ADDRESSEE	NB_B4_R001664	0.5	RAW_CHAR3	554	2	0.5	0	1	1	0.00361010830325	0.363468634686
Band4	NB_B4_R001650	ADDRESSEE	NB_B4_R001664	0.5	PAGE_HOST_IDENTITY	554	14	0.0714285714286	0	0	1	0.0252707581227	0.25974025974
Band4	NB_B4_R001650	ADDRESSEE	NB_B4_R001664	0.5	PAGE_HOST_CHAR3	554	2	0.5	0	1	1	0.00361010830325	0.359243697479
Band4	NB_B4_R001650	ADDRESSEE	NB_B4_R001664	0.5	COMPILER_SIGNATURE	554	39	0.025641025641	0	0	1	0.0703971119134	0.4
Band4	NB_B4_R001650	ADDRESSEE	NB_B4_R001664	0.5	MARKER_AND_POSITION	554	64	0.015625	0	0	0	0.115523465704	0.857142857143
Band4	NB_B4_R001650	ADDRESSEE	NB_B4_R001664	0.5	HOST_PLUS_COMPILER	554	12	0.0833333333333	0	0	1	0.0216606498195	0.233918128655
Band4	NB_B4_R001651	CONTENT	NB_B4_R002050	0.289473684211	RAW_GROUP_IDENTITY	554	9	0.111111111111	0	1	1	0.0162454873646	0.240740740741
Band4	NB_B4_R001651	CONTENT	NB_B4_R002050	0.289473684211	RAW_CHAR3	554	18	0.0555555555556	0	0	1	0.0324909747292	0.327844311377
Band4	NB_B4_R001651	CONTENT	NB_B4_R002050	0.289473684211	PAGE_HOST_IDENTITY	554	8	0.125	0	1	1	0.014440433213	0.286486486486
Band4	NB_B4_R001651	CONTENT	NB_B4_R002050	0.289473684211	PAGE_HOST_CHAR3	554	13	0.0769230769231	0	0	1	0.0234657039711	0.331597222222
Band4	NB_B4_R001651	CONTENT	NB_B4_R002050	0.289473684211	COMPILER_SIGNATURE	554	315	0.0031746031746	0	0	0	0.568592057762	0.25641025641
Band4	NB_B4_R001651	CONTENT	NB_B4_R002050	0.289473684211	MARKER_AND_POSITION	554	141	0.00709219858156	0	0	0	0.254512635379	0.733333333333
Band4	NB_B4_R001651	CONTENT	NB_B4_R002050	0.289473684211	HOST_PLUS_COMPILER	554	9	0.111111111111	0	1	1	0.0162454873646	0.240740740741
Band4	NB_B4_R001651	ADDRESSEE	NB_B4_R002020	0.272727272727	RAW_GROUP_IDENTITY	554	82	0.0121951219512	0	0	0	0.148014440433	0.205555555556
Band4	NB_B4_R001651	ADDRESSEE	NB_B4_R002020	0.272727272727	RAW_CHAR3	554	112	0.00892857142857	0	0	0	0.202166064982	0.298401420959
Band4	NB_B4_R001651	ADDRESSEE	NB_B4_R002020	0.272727272727	PAGE_HOST_IDENTITY	554	92	0.0108695652174	0	0	0	0.166064981949	0.242236024845
Band4	NB_B4_R001651	ADDRESSEE	NB_B4_R002020	0.272727272727	PAGE_HOST_CHAR3	554	127	0.00787401574803	0	0	0	0.229241877256	0.290322580645
Band4	NB_B4_R001651	ADDRESSEE	NB_B4_R002020	0.272727272727	COMPILER_SIGNATURE	554	236	0.00423728813559	0	0	0	0.425992779783	0.28
Band4	NB_B4_R001651	ADDRESSEE	NB_B4_R002020	0.272727272727	MARKER_AND_POSITION	554	386	0.00259067357513	0	0	0	0.696750902527	0.444444444444
Band4	NB_B4_R001651	ADDRESSEE	NB_B4_R002020	0.272727272727	HOST_PLUS_COMPILER	554	82	0.0121951219512	0	0	0	0.148014440433	0.205555555556
Band4	NB_B4_R001652	CONTENT	NB_B4_R001662	0.417808219178	RAW_GROUP_IDENTITY	553	1	1	1	1	1	0.00180831826401	0.407643312102
Band4	NB_B4_R001652	CONTENT	NB_B4_R001662	0.417808219178	RAW_CHAR3	553	1	1	1	1	1	0.00180831826401	0.495867768595
Band4	NB_B4_R001652	CONTENT	NB_B4_R001662	0.417808219178	PAGE_HOST_IDENTITY	553	2	0.5	0	1	1	0.00361663652803	0.413793103448
Band4	NB_B4_R001652	CONTENT	NB_B4_R001662	0.417808219178	PAGE_HOST_CHAR3	553	1	1	1	1	1	0.00180831826401	0.498789346247
Band4	NB_B4_R001652	CONTENT	NB_B4_R001662	0.417808219178	COMPILER_SIGNATURE	553	7	0.142857142857	0	1	1	0.0126582278481	0.407407407407
Band4	NB_B4_R001652	CONTENT	NB_B4_R001662	0.417808219178	MARKER_AND_POSITION	553	451	0.00221729490022	0	0	0	0.815551537071	0.421052631579
Band4	NB_B4_R001652	CONTENT	NB_B4_R001662	0.417808219178	HOST_PLUS_COMPILER	553	1	1	1	1	1	0.00180831826401	0.407643312102
Band4	NB_B4_R001652	ADDRESSEE	NB_B4_R001661	0.75	RAW_GROUP_IDENTITY	553	2	0.5	0	1	1	0.00361663652803	0.363636363636
Band4	NB_B4_R001652	ADDRESSEE	NB_B4_R001661	0.75	RAW_CHAR3	553	2	0.5	0	1	1	0.00361663652803	0.469026548673
Band4	NB_B4_R001652	ADDRESSEE	NB_B4_R001661	0.75	PAGE_HOST_IDENTITY	553	1	1	1	1	1	0.00180831826401	0.416149068323
Band4	NB_B4_R001652	ADDRESSEE	NB_B4_R001661	0.75	PAGE_HOST_CHAR3	553	2	0.5	0	1	1	0.00361663652803	0.489361702128
Band4	NB_B4_R001652	ADDRESSEE	NB_B4_R001661	0.75	COMPILER_SIGNATURE	553	67	0.0149253731343	0	0	0	0.121157323689	0.315789473684
Band4	NB_B4_R001652	ADDRESSEE	NB_B4_R001661	0.75	MARKER_AND_POSITION	553	401	0.00249376558603	0	0	0	0.72513562387	0.444444444444
Band4	NB_B4_R001652	ADDRESSEE	NB_B4_R001661	0.75	HOST_PLUS_COMPILER	553	2	0.5	0	1	1	0.00361663652803	0.363636363636
Band4	NB_B4_R001653	CONTENT	NB_B4_R001637	0.460869565217	RAW_GROUP_IDENTITY	554	1	1	1	1	1	0.00180505415162	0.40157480315
Band4	NB_B4_R001653	CONTENT	NB_B4_R001637	0.460869565217	RAW_CHAR3	554	1	1	1	1	1	0.00180505415162	0.477832512315
Band4	NB_B4_R001653	CONTENT	NB_B4_R001637	0.460869565217	PAGE_HOST_IDENTITY	554	1	1	1	1	1	0.00180505415162	0.433628318584
Band4	NB_B4_R001653	CONTENT	NB_B4_R001637	0.460869565217	PAGE_HOST_CHAR3	554	1	1	1	1	1	0.00180505415162	0.484593837535
Band4	NB_B4_R001653	CONTENT	NB_B4_R001637	0.460869565217	COMPILER_SIGNATURE	554	14	0.0714285714286	0	0	1	0.0252707581227	0.473684210526
Band4	NB_B4_R001653	CONTENT	NB_B4_R001637	0.460869565217	MARKER_AND_POSITION	554	288	0.00347222222222	0	0	0	0.519855595668	0.714285714286
Band4	NB_B4_R001653	CONTENT	NB_B4_R001637	0.460869565217	HOST_PLUS_COMPILER	554	1	1	1	1	1	0.00180505415162	0.40157480315
Band4	NB_B4_R001653	ADDRESSEE	NB_B4_R001662	1	RAW_GROUP_IDENTITY	554	3	0.333333333333	0	1	1	0.00541516245487	0.345911949686
Band4	NB_B4_R001653	ADDRESSEE	NB_B4_R001662	1	RAW_CHAR3	554	2	0.5	0	1	1	0.00361010830325	0.431211498973
Band4	NB_B4_R001653	ADDRESSEE	NB_B4_R001662	1	PAGE_HOST_IDENTITY	554	2	0.5	0	1	1	0.00361010830325	0.4
Band4	NB_B4_R001653	ADDRESSEE	NB_B4_R001662	1	PAGE_HOST_CHAR3	554	2	0.5	0	1	1	0.00361010830325	0.468446601942
Band4	NB_B4_R001653	ADDRESSEE	NB_B4_R001662	1	COMPILER_SIGNATURE	554	43	0.0232558139535	0	0	1	0.0776173285199	0.416666666667
Band4	NB_B4_R001653	ADDRESSEE	NB_B4_R001662	1	MARKER_AND_POSITION	554	201	0.00497512437811	0	0	0	0.362815884477	0.733333333333
Band4	NB_B4_R001653	ADDRESSEE	NB_B4_R001662	1	HOST_PLUS_COMPILER	554	3	0.333333333333	0	1	1	0.00541516245487	0.345911949686
Band4	NB_B4_R001654	CONTENT	NB_B4_R001652	0.338129496403	RAW_GROUP_IDENTITY	554	1	1	1	1	1	0.00180505415162	0.315789473684
Band4	NB_B4_R001654	CONTENT	NB_B4_R001652	0.338129496403	RAW_CHAR3	554	7	0.142857142857	0	1	1	0.0126353790614	0.376470588235
Band4	NB_B4_R001654	CONTENT	NB_B4_R001652	0.338129496403	PAGE_HOST_IDENTITY	554	2	0.5	0	1	1	0.00361010830325	0.355072463768
Band4	NB_B4_R001654	CONTENT	NB_B4_R001652	0.338129496403	PAGE_HOST_CHAR3	554	9	0.111111111111	0	1	1	0.0162454873646	0.375280898876
Band4	NB_B4_R001654	CONTENT	NB_B4_R001652	0.338129496403	COMPILER_SIGNATURE	554	43	0.0232558139535	0	0	1	0.0776173285199	0.333333333333
Band4	NB_B4_R001654	CONTENT	NB_B4_R001652	0.338129496403	MARKER_AND_POSITION	554	488	0.00204918032787	0	0	0	0.880866425993	0.421052631579
Band4	NB_B4_R001654	CONTENT	NB_B4_R001652	0.338129496403	HOST_PLUS_COMPILER	554	1	1	1	1	1	0.00180505415162	0.315789473684
Band4	NB_B4_R001654	ADDRESSEE	NB_B4_R001629	1	RAW_GROUP_IDENTITY	554	385	0.0025974025974	0	0	0	0.694945848375	0.130208333333
Band4	NB_B4_R001654	ADDRESSEE	NB_B4_R001629	1	RAW_CHAR3	554	246	0.00406504065041	0	0	0	0.4440433213	0.277128547579
Band4	NB_B4_R001654	ADDRESSEE	NB_B4_R001629	1	PAGE_HOST_IDENTITY	554	325	0.00307692307692	0	0	0	0.586642599278	0.178571428571
Band4	NB_B4_R001654	ADDRESSEE	NB_B4_R001629	1	PAGE_HOST_CHAR3	554	200	0.005	0	0	0	0.361010830325	0.290262172285
Band4	NB_B4_R001654	ADDRESSEE	NB_B4_R001629	1	COMPILER_SIGNATURE	554	209	0.00478468899522	0	0	0	0.37725631769	0.269230769231
Band4	NB_B4_R001654	ADDRESSEE	NB_B4_R001629	1	MARKER_AND_POSITION	554	116	0.00862068965517	0	0	0	0.209386281588	0.857142857143
Band4	NB_B4_R001654	ADDRESSEE	NB_B4_R001629	1	HOST_PLUS_COMPILER	554	385	0.0025974025974	0	0	0	0.694945848375	0.130208333333
Band4	NB_B4_R001655	CONTENT	NB_B4_R001649	0.318681318681	RAW_GROUP_IDENTITY	554	11	0.0909090909091	0	0	1	0.0198555956679	0.215517241379
Band4	NB_B4_R001655	CONTENT	NB_B4_R001649	0.318681318681	RAW_CHAR3	554	20	0.05	0	0	1	0.0361010830325	0.321243523316
Band4	NB_B4_R001655	CONTENT	NB_B4_R001649	0.318681318681	PAGE_HOST_IDENTITY	554	6	0.166666666667	0	1	1	0.0108303249097	0.275510204082
Band4	NB_B4_R001655	CONTENT	NB_B4_R001649	0.318681318681	PAGE_HOST_CHAR3	554	17	0.0588235294118	0	0	1	0.0306859205776	0.331269349845
Band4	NB_B4_R001655	CONTENT	NB_B4_R001649	0.318681318681	COMPILER_SIGNATURE	554	41	0.0243902439024	0	0	1	0.0740072202166	0.347826086957
Band4	NB_B4_R001655	CONTENT	NB_B4_R001649	0.318681318681	MARKER_AND_POSITION	554	254	0.00393700787402	0	0	0	0.458483754513	0.5625
Band4	NB_B4_R001655	CONTENT	NB_B4_R001649	0.318681318681	HOST_PLUS_COMPILER	554	11	0.0909090909091	0	0	1	0.0198555956679	0.215517241379
Band4	NB_B4_R001655	ADDRESSEE	NB_B4_R001886	1	RAW_GROUP_IDENTITY	554	12	0.0833333333333	0	0	1	0.0216606498195	0.215277777778
Band4	NB_B4_R001655	ADDRESSEE	NB_B4_R001886	1	RAW_CHAR3	554	9	0.111111111111	0	1	1	0.0162454873646	0.352297592998
Band4	NB_B4_R001655	ADDRESSEE	NB_B4_R001886	1	PAGE_HOST_IDENTITY	554	9	0.111111111111	0	1	1	0.0162454873646	0.262295081967
Band4	NB_B4_R001655	ADDRESSEE	NB_B4_R001886	1	PAGE_HOST_CHAR3	554	5	0.2	0	1	1	0.00902527075812	0.373368146214
Band4	NB_B4_R001655	ADDRESSEE	NB_B4_R001886	1	COMPILER_SIGNATURE	554	146	0.00684931506849	0	0	0	0.263537906137	0.269230769231
Band4	NB_B4_R001655	ADDRESSEE	NB_B4_R001886	1	MARKER_AND_POSITION	554	260	0.00384615384615	0	0	0	0.469314079422	0.5625
Band4	NB_B4_R001655	ADDRESSEE	NB_B4_R001886	1	HOST_PLUS_COMPILER	554	12	0.0833333333333	0	0	1	0.0216606498195	0.215277777778
Band4	NB_B4_R001656	CONTENT	NB_B4_R001691	0.240816326531	RAW_GROUP_IDENTITY	555	2	0.5	0	1	1	0.0036036036036	0.216730038023
Band4	NB_B4_R001656	CONTENT	NB_B4_R001691	0.240816326531	RAW_CHAR3	555	1	1	1	1	1	0.0018018018018	0.370469798658
Band4	NB_B4_R001656	CONTENT	NB_B4_R001691	0.240816326531	PAGE_HOST_IDENTITY	555	2	0.5	0	1	1	0.0036036036036	0.27149321267
Band4	NB_B4_R001656	CONTENT	NB_B4_R001691	0.240816326531	PAGE_HOST_CHAR3	555	1	1	1	1	1	0.0018018018018	0.371695178849
Band4	NB_B4_R001656	CONTENT	NB_B4_R001691	0.240816326531	COMPILER_SIGNATURE	555	14	0.0714285714286	0	0	1	0.0252252252252	0.4
Band4	NB_B4_R001656	CONTENT	NB_B4_R001691	0.240816326531	MARKER_AND_POSITION	555	185	0.00540540540541	0	0	0	0.333333333333	0.785714285714
Band4	NB_B4_R001656	CONTENT	NB_B4_R001691	0.240816326531	HOST_PLUS_COMPILER	555	2	0.5	0	1	1	0.0036036036036	0.216730038023
Band4	NB_B4_R001656	ADDRESSEE	NB_B4_R001825	0.857142857143	RAW_GROUP_IDENTITY	555	15	0.0666666666667	0	0	1	0.027027027027	0.189814814815
Band4	NB_B4_R001656	ADDRESSEE	NB_B4_R001825	0.857142857143	RAW_CHAR3	555	19	0.0526315789474	0	0	1	0.0342342342342	0.331797235023
